Open,High,Low,Close,Volume
7.65,7.71,7.52,7.52,157600
7.52,7.65,7.46,7.65,143600
7.65,7.65,7.46,7.52,150327
7.52,7.52,6.9,6.9,944827
6.84,7.09,6.84,7.09,331150
7.21,7.27,6.71,6.84,338241
6.53,6.84,5.97,6.4,489631
6.4,7.02,6.4,6.77,239750
6.84,6.84,6.71,6.71,31343
6.53,6.65,6.46,6.59,116249
6.71,7.09,6.71,7.02,80100
6.96,7.09,6.96,7.02,61843
7.09,7.15,6.96,6.96,84846
6.96,6.96,6.84,7.02,91660
6.84,7.02,6.84,6.96,56600
6.96,6.96,6.77,6.84,150009
6.53,6.96,6.53,6.84,33453
6.77,6.84,6.65,6.77,121787
6.77,6.84,6.77,6.84,109200
6.77,6.84,6.71,6.77,86142
6.77,6.84,6.53,6.59,147120
6.59,6.71,6.53,6.59,37640
6.53,6.59,6.46,6.53,84800
6.53,6.65,6.53,6.53,62000
6.65,6.65,6.46,6.53,98700
6.53,6.65,6.46,6.46,150159
6.46,6.53,6.4,6.53,33486
6.53,6.96,6.53,6.84,184000
6.71,6.9,6.65,6.77,230030
6.71,6.77,6.65,6.71,169686
6.71,6.71,6.65,6.65,58100
6.65,6.71,6.59,6.65,22402
6.65,6.65,6.53,6.59,51470
6.59,6.71,6.53,6.65,53600
6.53,6.53,6.22,6.46,96600
6.46,6.46,6.4,6.46,25570
6.4,6.53,6.4,6.4,21373
6.46,6.46,6.4,6.4,61100
6.46,6.46,6.34,6.34,144200
6.34,6.4,6.34,6.34,82165
6.34,6.4,6.34,6.34,46542
6.4,6.4,6.22,6.28,52213
6.28,6.28,6.22,6.28,109061
6.28,6.34,6.22,6.28,75094
6.28,6.28,6.22,6.28,97558
6.34,6.34,6.15,6.15,120200
6.22,6.22,5.59,6.09,190900
6.15,6.15,5.9,6.03,155715
6.09,6.22,5.97,6.15,100413
6.15,6.15,5.97,6.03,77050
6.15,6.15,6.09,6.09,10820
6.15,6.15,6.09,6.15,24971
6.15,6.22,6.09,6.15,56600
6.09,6.09,5.97,6.03,50300
5.97,6.03,5.9,6.03,84400
6.03,6.03,5.97,5.97,69730
6.16,6.16,5.9,6.03,13250
5.97,5.97,5.83,5.9,40955
5.83,5.83,5.7,5.77,43410
5.77,5.77,5.64,5.64,5100
5.7,5.7,5.57,5.57,10600
5.7,5.7,5.57,5.57,31536
5.64,5.64,5.51,5.51,69517
5.51,5.64,5.51,5.64,35358
5.7,5.7,5.64,5.64,17250
5.7,5.7,5.24,5.57,70900
5.57,5.57,5.38,5.51,54890
5.44,5.64,5.44,5.57,36800
5.64,5.64,5.51,5.57,55800
5.57,5.64,5.44,5.64,103704
5.51,5.51,5.44,5.51,65795
5.44,5.51,5.44,5.44,46400
5.51,5.57,5.44,5.51,162300
5.51,5.51,5.38,5.38,36800
5.44,5.44,5.38,5.44,50946
5.51,5.51,5.38,5.38,43700
5.38,5.38,5.38,5.38,47708
5.38,5.38,5.11,5.18,59500
5.05,5.18,4.98,5.18,72828
5.31,5.31,5.05,5.11,8800
5.05,5.11,4.98,5.11,62800
5.11,5.31,5.11,5.31,38100
5.24,5.24,5.11,5.11,71900
5.18,5.18,5.18,5.18,39400
5.24,5.38,5.24,5.31,64400
5.31,5.38,5.24,5.38,45100
5.38,5.44,5.38,5.38,58800
5.38,5.38,5.31,5.31,31200
5.31,5.31,5.24,5.24,135100
5.31,5.31,5.18,5.24,44000
5.18,5.24,5.18,5.24,26350
5.24,5.31,5.24,5.31,27800
5.31,5.31,5.24,5.24,31018
5.18,5.24,5.11,5.24,49810
5.18,5.31,5.18,5.31,48600
5.24,5.24,5.24,5.24,43100
5.24,5.24,5.24,5.24,39403
5.24,5.24,5.18,5.18,15200
5.24,5.24,5.18,5.18,13100
5.18,5.24,5.18,5.24,29300
5.24,5.24,5.18,5.18,66938
5.18,5.24,5.18,5.24,16600
5.05,5.11,5.05,5.05,23600
5.11,5.11,4.92,4.92,31461
5.05,5.11,4.92,5.05,16600
5.05,5.05,4.92,4.92,22087
4.92,5.05,4.92,5.05,13400
4.98,5.05,4.98,5.05,26200
4.98,5.05,4.98,4.98,11000
4.79,4.85,4.72,4.85,23000
4.85,4.85,4.79,4.85,18500
4.85,4.85,4.79,4.85,26556
4.85,4.85,4.39,4.46,92409
4.59,4.59,3.93,4.26,204100
4.2,4.59,4.2,4.59,88656
4.46,4.52,4.46,4.46,66401
4.52,4.52,4.26,4.39,72170
4.39,4.46,4.33,4.46,40400
4.46,4.46,4.39,4.39,12310
4.46,4.46,4.39,4.39,68550
4.39,4.39,4.33,4.39,21100
4.39,4.39,4.39,4.39,32009
4.39,4.46,4.39,4.39,36300
4.39,4.65,4.39,4.65,29300
4.59,4.65,4.59,4.59,37639
4.65,4.65,4.46,4.46,29246
4.52,4.59,4.46,4.52,43800
4.46,4.46,4.46,4.46,31300
4.52,4.59,4.52,4.59,199560
4.59,4.59,4.59,4.59,50400
4.65,4.72,4.65,4.65,62600
4.65,4.65,4.59,4.65,55104
4.65,4.65,4.52,4.52,45956
4.52,4.59,4.52,4.59,14800
4.59,4.59,4.52,4.59,39500
4.52,4.59,4.52,4.52,20410
4.52,4.52,4.52,4.52,1600
4.52,4.52,4.46,4.46,18000
4.46,4.52,4.39,4.46,49000
4.46,4.52,4.39,4.46,57200
4.52,4.52,4.52,4.52,83500
4.52,4.52,4.46,4.52,59400
4.52,4.59,4.52,4.59,61850
4.59,4.59,4.39,4.46,70000
4.46,4.46,4.46,4.46,21400
4.46,4.52,4.46,4.52,38758
4.52,4.52,4.52,4.52,44650
4.52,4.52,4.46,4.46,16100
4.46,4.52,4.39,4.52,35450
4.46,4.46,4.39,4.46,16000
4.46,4.46,4.46,4.46,15600
4.46,4.46,4.46,4.46,15800
4.46,4.46,4.39,4.39,33000
4.46,4.46,4.46,4.46,19708
4.46,4.52,4.46,4.52,3300
4.52,4.59,4.52,4.52,24630
4.52,4.52,4.39,4.46,54500
4.39,4.46,4.39,4.46,21900
4.46,4.52,4.39,4.46,59971
4.46,4.46,4.46,4.46,23700
4.39,4.46,4.39,4.46,32504
4.39,4.52,4.39,4.52,127150
4.59,4.85,4.52,4.85,196670
4.85,5.31,4.85,5.11,131203
5.18,5.18,4.79,4.92,41920
4.92,4.92,4.79,4.79,42400
4.92,5.24,4.92,5.05,82518
4.98,5.11,4.98,5.11,50738
5.05,5.18,4.98,5.05,102330
5.05,5.11,4.85,4.85,90301
4.85,4.98,4.85,4.85,88413
4.85,4.85,4.65,4.79,96100
4.72,4.72,4.65,4.65,27400
4.65,4.72,4.65,4.65,19600
4.52,4.52,4.33,4.33,99600
4.33,4.46,4.26,4.46,76800
4.46,4.72,4.39,4.46,31510
4.33,4.46,4.33,4.39,30185
4.46,4.52,4.39,4.52,29650
4.46,4.52,4.39,4.39,22900
4.39,4.39,4.39,4.39,31900
4.39,4.46,4.39,4.39,35500
4.39,4.39,4.26,4.26,9387
4.33,4.33,4.26,4.33,14105
4.26,4.33,4.2,4.33,39100
4.26,4.26,4.26,4.26,72200
4.39,4.39,4.2,4.33,29850
4.33,4.39,4.26,4.26,6500
4.33,4.33,4.26,4.26,55000
4.26,4.26,4.2,4.2,36450
4.2,4.2,3.93,4.13,135800
4.13,4.13,4.0,4.06,19700
4.0,4.06,4.0,4.0,70000
3.93,3.93,3.87,3.93,56300
3.93,3.93,3.87,3.93,75600
3.93,3.93,3.87,3.87,38520
3.87,3.87,3.61,3.8,161700
3.67,3.74,3.61,3.74,13530
3.67,3.67,3.61,3.61,56902
3.61,3.61,3.54,3.61,17800
3.67,3.8,3.67,3.8,13800
3.8,3.8,3.61,3.61,75000
3.67,3.74,3.61,3.74,67449
3.74,3.74,3.61,3.61,31812
3.67,3.67,3.67,3.67,6300
3.67,3.74,3.67,3.74,52700
3.67,3.74,3.67,3.74,60200
3.67,3.67,3.61,3.61,191700
3.61,3.67,3.61,3.67,84640
3.67,3.67,3.61,3.61,451800
3.61,3.61,3.61,3.61,162000
3.67,3.74,3.67,3.74,94100
3.67,3.67,3.61,3.67,59400
3.67,3.74,3.67,3.67,49768
3.74,3.74,3.61,3.74,252800
3.67,3.8,3.67,3.74,32000
3.8,3.8,3.74,3.8,19110
3.74,3.8,3.74,3.8,22100
3.8,3.8,3.67,3.67,125000
3.74,3.74,3.67,3.74,37200
3.8,3.87,3.74,3.8,175500
3.8,3.8,3.74,3.8,37800
3.8,3.8,3.67,3.74,150800
3.74,3.74,3.67,3.67,33850
3.74,3.74,3.67,3.67,61800
3.67,3.74,3.61,3.67,55235
3.67,3.67,3.61,3.61,22700
3.61,3.61,3.54,3.61,52450
3.67,3.67,3.54,3.61,11800
3.67,3.74,3.61,3.67,39502
3.67,3.67,3.61,3.61,6050
3.61,3.61,3.61,3.61,19000
3.61,3.61,3.47,3.54,38600
3.54,3.54,3.47,3.54,7500
3.61,3.61,3.54,3.54,7110
3.54,3.74,3.54,3.74,30400
3.8,4.0,3.74,4.0,65740
3.87,4.0,3.87,3.93,8000
3.93,4.46,3.93,4.13,100580
4.13,4.13,4.0,4.13,11040
4.13,4.2,4.06,4.13,15630
4.06,4.2,4.06,4.13,80300
4.06,4.06,4.06,4.06,33700
4.13,4.13,4.06,4.06,61110
4.2,4.46,4.2,4.39,165520
4.39,4.79,4.39,4.52,210460
4.52,4.52,4.39,4.39,31400
4.39,4.39,4.2,4.2,9520
4.33,4.39,4.33,4.33,11224
4.39,4.39,4.26,4.33,71350
4.2,4.33,4.13,4.33,19950
4.2,4.26,4.13,4.26,21300
4.2,4.2,4.2,4.2,18450
4.26,4.39,4.26,4.33,37030
4.39,4.39,4.39,4.39,133800
4.39,4.59,4.39,4.46,110400
4.46,4.46,4.39,4.46,25300
4.52,4.59,4.52,4.59,84600
4.59,4.59,4.52,4.52,37090
4.59,4.59,4.52,4.52,44723
4.59,4.65,4.59,4.59,87900
4.59,4.72,4.52,4.65,52120
4.72,4.72,4.65,4.65,77406
4.65,4.72,4.59,4.65,88720
4.72,4.72,4.65,4.72,48400
4.72,4.72,4.65,4.65,95900
4.65,4.65,4.65,4.65,96800
4.65,4.65,4.59,4.59,73620
4.65,4.65,4.65,4.65,23300
4.72,4.72,4.65,4.72,35350
4.72,4.79,4.72,4.79,30020
4.79,4.79,4.72,4.72,66100
4.72,4.79,4.65,4.65,40200
4.59,4.65,4.59,4.59,33000
4.59,4.65,4.52,4.59,30000
4.59,4.65,4.52,4.52,58800
4.59,4.59,4.52,4.59,28600
4.59,4.59,4.52,4.59,29400
4.59,4.59,4.59,4.59,56500
4.59,4.65,4.52,4.59,50300
4.59,4.59,4.46,4.52,110600
4.52,4.52,4.39,4.46,49600
4.39,4.65,4.39,4.52,88400
4.65,4.65,4.52,4.52,53600
4.39,4.46,4.39,4.46,17900
4.39,4.39,4.26,4.33,30433
4.26,4.33,4.26,4.33,35820
4.33,4.33,4.2,4.26,38306
4.26,4.26,4.26,4.26,37600
4.33,4.39,4.33,4.33,14020
4.33,4.33,4.33,4.33,29600
4.33,4.33,4.33,4.33,25700
4.33,4.33,4.26,4.26,10900
4.33,4.39,4.2,4.2,19900
4.39,4.52,4.26,4.46,209000
4.39,4.65,4.39,4.65,168947
4.59,4.65,4.59,4.59,53600
4.65,4.65,4.59,4.59,20700
4.59,4.65,4.52,4.59,72400
4.52,4.59,4.39,4.39,25700
4.52,4.59,4.39,4.52,36328
4.39,4.46,4.39,4.46,6400
4.46,4.46,4.46,4.46,10000
4.46,4.46,4.46,4.46,22700
4.52,4.52,4.46,4.46,1504
4.46,4.46,4.46,4.46,48810
4.46,4.46,4.39,4.46,49900
4.39,4.46,4.39,4.46,1500
4.39,4.39,4.39,4.39,56699
4.39,4.39,4.39,4.39,54103
4.39,4.39,4.33,4.33,7404
4.33,4.33,4.26,4.26,29300
4.26,4.26,4.26,4.26,24110
4.26,4.33,4.26,4.33,12512
4.39,4.46,4.39,4.46,15410
4.46,4.52,4.39,4.39,26800
4.39,4.39,4.33,4.33,24900
4.33,4.33,4.33,4.33,35200
4.46,4.46,4.39,4.46,19800
4.39,4.52,4.39,4.46,66015
4.46,4.46,4.39,4.39,33200
4.52,4.52,4.52,4.52,39000
4.52,4.59,4.52,4.52,97400
4.59,4.59,4.52,4.52,4600
4.52,4.52,4.52,4.52,12500
4.59,4.65,4.59,4.65,60865
4.59,5.18,4.59,5.18,484125
5.24,5.51,5.11,5.18,161219
5.05,5.24,5.05,5.05,114580
4.98,5.11,4.85,4.92,137825
4.85,4.92,4.59,4.72,211600
4.65,4.85,4.65,4.85,44600
4.85,4.98,4.79,4.92,85564
4.85,5.11,4.85,5.11,309410
5.24,5.38,5.18,5.31,308210
5.38,5.44,5.18,5.24,135945
5.18,5.31,5.11,5.24,149074
5.24,5.38,5.18,5.31,259300
5.31,5.57,5.31,5.51,542819
5.38,5.57,5.18,5.31,172703
5.31,5.38,5.24,5.31,71100
5.24,5.31,5.05,5.24,217199
5.31,5.38,5.18,5.31,118970
5.38,5.44,5.24,5.31,243783
5.31,5.31,5.18,5.24,122800
5.18,5.24,5.05,5.05,203730
5.05,5.05,4.79,4.92,356070
4.92,4.98,4.85,4.98,40850
4.98,4.98,4.85,4.85,144810
4.92,4.92,4.79,4.92,31750
4.92,5.05,4.92,4.98,51651
4.98,4.98,4.85,4.92,120959
4.85,4.98,4.85,4.92,131010
4.85,4.92,4.79,4.92,122393
4.85,4.92,4.79,4.85,101610
5.13,5.13,4.85,4.85,60748
4.85,4.85,4.64,4.71,68340
4.64,4.64,4.57,4.57,221300
4.57,4.64,4.57,4.64,111700
4.57,4.71,4.57,4.64,42854
4.64,4.64,4.57,4.57,37500
4.57,4.57,4.5,4.57,117151
4.57,4.64,4.57,4.64,66700
4.43,4.5,4.22,4.43,337821
4.29,4.5,4.29,4.43,84450
4.43,4.5,4.36,4.43,116594
4.43,4.5,4.36,4.43,56600
4.5,4.57,4.43,4.5,64500
4.57,4.85,4.57,4.71,85600
4.85,4.85,4.78,4.78,19620
4.78,4.78,4.5,4.57,105400
4.5,4.57,4.5,4.57,13053
4.5,4.5,4.5,4.5,36020
4.5,4.5,4.43,4.5,73900
4.43,4.5,4.36,4.43,51400
4.43,4.43,4.29,4.36,115864
4.29,4.43,4.29,4.36,16900
4.36,4.36,4.36,4.36,7700
4.36,4.36,4.22,4.22,214800
4.29,4.36,4.29,4.36,11130
4.43,4.43,4.29,4.43,18400
4.36,4.36,4.29,4.29,35300
4.36,4.36,4.29,4.29,19100
4.29,4.29,4.22,4.22,73800
4.22,4.29,4.15,4.29,110303
4.29,4.29,4.22,4.22,14320
4.22,4.43,4.22,4.36,55000
4.29,4.36,4.29,4.29,45200
4.36,4.36,4.29,4.29,46354
4.29,4.29,4.22,4.29,51800
4.29,4.29,4.22,4.22,76011
4.22,4.22,4.15,4.15,118600
4.15,4.22,4.15,4.22,75001
4.22,4.22,4.15,4.15,14000
4.15,4.15,4.08,4.15,35000
4.08,4.15,4.01,4.01,47350
4.08,4.08,3.94,3.94,14400
4.01,4.01,3.94,3.94,23800
3.94,4.01,3.87,3.94,66000
3.94,4.08,3.94,3.94,53800
3.94,4.01,3.94,4.01,32200
3.94,3.94,3.87,3.94,31400
3.87,3.94,3.87,3.94,49200
3.94,3.94,3.94,3.94,2700
4.08,4.22,4.01,4.15,5800
4.15,4.15,4.01,4.01,24650
4.01,4.01,3.87,3.94,76000
3.94,4.01,3.87,3.94,48700
3.94,3.94,3.8,3.87,69900
3.87,3.87,3.8,3.8,31200
3.8,3.8,3.73,3.8,47600
3.66,3.8,3.66,3.73,6822
3.66,3.8,3.66,3.73,18910
3.73,3.8,3.66,3.73,38700
3.8,3.94,3.8,3.8,27610
3.87,3.87,3.73,3.87,61800
3.8,3.87,3.8,3.87,49800
3.66,3.8,3.66,3.73,58290
3.8,3.8,3.73,3.73,57920
3.73,3.73,3.66,3.66,26200
3.73,3.73,3.73,3.73,25800
3.73,3.73,3.66,3.73,2503
3.73,3.73,3.66,3.66,22100
3.66,3.66,3.59,3.66,78300
3.66,3.66,3.59,3.59,63623
3.59,3.59,3.52,3.59,33600
3.52,3.8,3.52,3.66,68700
3.66,3.66,3.66,3.66,13300
3.66,3.73,3.66,3.73,17100
3.66,3.73,3.66,3.73,21000
3.66,3.73,3.66,3.73,20000
3.73,3.8,3.66,3.8,32210
3.73,3.73,3.73,3.73,4200
3.66,3.73,3.66,3.73,5700
3.66,3.8,3.66,3.8,4610
3.73,3.73,3.59,3.59,13410
3.66,3.66,3.66,3.66,20901
3.73,3.73,3.59,3.66,4400
3.66,3.73,3.59,3.59,13500
3.66,3.73,3.66,3.66,26303
3.73,3.8,3.73,3.73,40300
3.8,3.8,3.73,3.73,5300
3.73,3.8,3.73,3.8,51300
3.73,3.8,3.66,3.66,77300
3.73,3.73,3.66,3.73,47300
3.73,3.8,3.73,3.73,26600
3.8,3.8,3.73,3.73,23300
3.8,3.87,3.73,3.87,76900
3.94,4.01,3.87,3.94,36600
3.94,3.94,3.87,3.87,38500
3.87,3.94,3.87,3.94,34807
4.01,4.01,3.94,3.94,16600
3.87,3.94,3.87,3.87,13600
3.94,3.94,3.8,3.94,43900
3.87,4.08,3.87,4.01,60800
4.01,4.01,4.01,4.01,6500
4.01,4.08,4.01,4.01,21807
4.08,4.08,3.94,3.94,42300
4.01,4.01,3.94,3.94,27000
3.94,3.94,3.87,3.94,9996
3.87,3.94,3.87,3.94,17700
3.87,3.87,3.87,3.87,26200
3.87,4.01,3.87,4.01,22940
4.01,4.22,4.01,4.15,138066
4.15,4.22,4.15,4.15,49500
4.15,4.15,4.08,4.08,38310
4.01,4.08,3.94,4.01,24230
4.01,4.08,3.94,4.08,29300
4.08,4.08,4.08,4.08,76800
4.08,4.64,4.08,4.64,369540
4.43,4.64,4.43,4.5,130910
4.5,4.5,4.36,4.36,118400
4.43,4.43,4.22,4.29,103710
4.22,4.5,4.22,4.36,75700
4.36,4.43,4.29,4.36,62800
4.36,4.36,4.36,4.36,15900
4.29,4.36,4.29,4.36,33600
4.36,4.36,4.15,4.15,75501
4.15,4.22,4.15,4.22,58410
4.29,4.5,4.15,4.22,136520
4.29,4.36,4.22,4.36,21300
4.29,4.29,4.22,4.29,15900
4.29,4.29,4.22,4.29,47500
4.29,4.29,4.15,4.22,34900
4.29,4.29,4.15,4.15,22936
4.15,4.15,4.01,4.15,37051
4.08,4.08,4.01,4.08,44810
4.08,4.15,3.94,4.08,20624
4.15,4.15,3.94,3.94,34197
4.08,4.15,4.01,4.08,37503
4.01,4.15,4.01,4.15,4401
4.08,4.08,3.94,3.94,64805
4.08,4.08,4.01,4.08,29900
4.01,4.08,4.01,4.08,12000
4.08,4.15,3.94,4.08,76809
4.08,4.08,4.01,4.08,19100
4.08,4.08,4.01,4.01,19600
3.94,4.01,3.8,3.8,43215
3.73,3.8,3.38,3.59,52840
3.87,3.87,3.59,3.59,30100
3.8,3.8,3.8,3.8,31614
3.8,3.8,3.8,3.8,4918
3.8,3.87,3.8,3.87,200
3.66,3.8,3.66,3.8,25200
3.8,3.8,3.73,3.8,65600
3.8,3.8,3.66,3.73,43550
3.73,3.73,3.73,3.73,4483
3.66,3.87,3.66,3.73,29200
3.73,3.73,3.66,3.66,11000
3.73,3.73,3.73,3.73,30400
3.73,3.73,3.66,3.73,29712
3.8,4.08,3.8,3.94,52000
4.01,4.01,3.87,3.87,3700
3.87,3.87,3.73,3.73,7110
3.73,3.73,3.73,3.73,13700
3.73,3.8,3.66,3.66,57200
3.73,3.73,3.73,3.73,18814
3.73,3.73,3.59,3.66,63138
3.66,3.66,3.59,3.66,17800
3.59,3.66,3.59,3.66,42420
3.59,3.66,3.59,3.66,32800
3.66,3.73,3.59,3.66,60600
3.66,3.66,3.59,3.59,52400
3.59,3.59,3.16,3.16,202240
3.24,3.38,3.16,3.31,56400
3.38,3.45,3.16,3.16,121300
3.16,3.16,2.81,2.88,494100
2.88,2.88,2.6,2.81,69400
2.81,3.09,2.81,2.88,83200
2.88,2.88,2.81,2.81,71100
2.88,2.88,2.81,2.88,309400
2.74,2.81,2.74,2.74,190100
2.81,2.81,2.81,2.81,286400
2.74,2.74,2.46,2.46,161400
2.53,2.67,2.46,2.53,127600
2.6,2.74,2.6,2.74,152236
2.81,2.81,2.67,2.67,25000
2.67,2.74,2.67,2.74,7000
2.53,2.6,2.39,2.53,53000
2.53,2.53,2.46,2.46,73500
2.53,2.6,2.46,2.6,38800
2.6,2.67,2.6,2.67,101300
2.74,2.74,2.6,2.74,145800
2.67,2.74,2.46,2.6,294303
2.6,2.67,2.53,2.6,67300
2.6,2.67,2.6,2.67,23000
2.6,2.67,2.53,2.6,75320
2.6,2.74,2.6,2.74,154100
2.74,2.95,2.67,2.95,354040
2.88,2.88,2.81,2.81,165203
2.74,2.81,2.74,2.74,223300
2.74,2.81,2.74,2.81,275203
2.74,2.88,2.67,2.81,182844
2.74,2.81,2.67,2.67,127300
2.74,2.74,2.67,2.67,284820
2.67,2.88,2.6,2.81,586210
2.81,3.09,2.81,3.02,480690
