ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Proceeds from borrowings,Repayment of borrowings,Finance lease principal payments,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Chỉ tiêu cơ cấu nguồn vốn_(ST+LT borrowings)/Equity,Chỉ tiêu cơ cấu nguồn vốn_Debt/Equity,Chỉ tiêu cơ cấu nguồn vốn_Fixed Asset-To-Equity,Chỉ tiêu cơ cấu nguồn vốn_Owners' Equity/Charter Capital,Chỉ tiêu hiệu quả hoạt động_Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Fixed Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Days Sales Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Inventory Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Payable Outstanding,Chỉ tiêu hiệu quả hoạt động_Cash Cycle,Chỉ tiêu hiệu quả hoạt động_Inventory Turnover,Chỉ tiêu khả năng sinh lợi_EBIT Margin (%),Chỉ tiêu khả năng sinh lợi_Gross Profit Margin (%),Chỉ tiêu khả năng sinh lợi_Net Profit Margin (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Bn. VND),Chỉ tiêu khả năng sinh lợi_EBIT (Bn. VND),Chỉ tiêu khả năng sinh lợi_Dividend yield (%),Chỉ tiêu thanh khoản_Current Ratio,Chỉ tiêu thanh khoản_Cash Ratio,Chỉ tiêu thanh khoản_Quick Ratio,Chỉ tiêu thanh khoản_Interest Coverage,Chỉ tiêu thanh khoản_Financial Leverage,Chỉ tiêu định giá_Market Capital (Bn. VND),Chỉ tiêu định giá_Outstanding Share (Mil. Shares),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA
VSC,2019,4,635586906677,296857516444,3300000000,211129622961,26441771941,97857995331,1757658014274,1082397987485,117479997889,557347417613,2393244920951,323166768966,259079310782,64087458184,2070078151985,2070078151985,0,378345954664,338921173442,2393244920951,5165933846,26441771941,0,765535152633,551227980000,551227980000,64057458184,1663733749,11948000000,0,557118964572,155000000,353000000,353000000,-0.029074672631588243,437426294729,85375719956,0.09973540288947307,2307780572,-552164588,437426294729,0,437426294729,-321552914131,115873380598,-739762576,7146471162,-4617943898,-16607592504,103362333354,8228846437,0,-604300592,7624545845,110986879199,-8973246744,0,102013632455,16637912499,85375719956,110986879199,58837437815,165574441,35149932,-9806470993,552164588,160770734982,-4558158245,6098508089,-4411543471,1029012750,-2240313826,-9723705461,0,-2559936100,144404598718,-45591510334,583977277,0,0,0,0,6322736739,-38684796318,0,0,-85000000000,0,0,-85000000000,20719802400,276170447661,-32733617,296857516444,0.0676606901,0.1561133181,0.522877837460913,0.5529492615083135,0.7343835808,1.5783094083,36.001097153852825,6.3216120516,24.7495136594,67.07222286485282,57.7384371295,0.21637438200791623,0.26489806853012204,0.19517738413254984,0.1165619865,0.1585731021,0.0958467661,572389062654.0,94647844196,0.0,2.4532522676,1.1458171459,2.351191737,-171.41237640542062,1.1561133180677816,1270580493900,55122798,5.4303496725,0.7339487462,0.7087324232,2.8497488343,1548.8277637140263,31405.4627369061,2.5816334759
VSC,2020,1,694418832744,286238106150,22506264383,258375772602,25045146802,102253542807,1705790441242,1029230110979,117479997889,544710368466,2400209273986,258448674708,226754962086,31693712622,2141760599278,2141760599278,0,435515887335,353433688064,2400209273986,14574487506,25045146802,0,765535152633,551227980000,551227980000,31663712622,2489429291,0,0,544481915425,155000000,323000000,323000000,-0.03527962214664216,408556989276,57169932671,0.41813281767426574,2164357207,-1074608310,408556989276,0,408556989276,-306866936110,101690053166,-1132801092,0,-7133110548,-14284268578,81304230155,36777264,0,-77923850,-41146586,81263083569,-9580636276,0,71682447293,14512514622,57169932671,81263083569,53624843954,0,-218990288,-1945366919,1074608310,133798178626,-61533805698,1396625139,1341505387,6443453628,-2221554743,-6755406288,0,-7280433538,65188562513,-14424320069,0,-19206264383,0,0,0,1945366919,-31685217533,0,0,-44341745562,0,0,-44341745562,-10838400582,296857516444,218990288,286238106150,0.029567929,0.1206711314,0.48055329401706215,0.5720967300499071,0.7336952578,1.645897306,43.498793104081,7.3820416063,31.1440604708,82.024895181181,49.4443162832,0.1964785235524925,0.24890053489527614,0.13993135393990028,0.1236431059,0.1576394507,0.1035182537,574842532819.0,80272674040,0.0647249191,3.0624195667,1.2623234505,2.9519692967,-74.69947262924107,1.1206711314024194,1703294458200,55122798,6.7905228852,0.9524513933,0.9580858857,3.9983997796,1037.1377133468443,32442.6004502529,3.1350389887
VSC,2020,2,805956898269,377261271286,69400000000,215618760067,25351392869,118325474047,1671043891039,1016895820588,117479997889,535185620355,2477000789308,291158448220,259464735598,31693712622,2185842341088,2185842341088,0,448112917916,364337351829,2477000789308,10257063920,25351392869,0,786116200097,551227980000,551227980000,31663712622,2278060040,0,0,534957167314,155000000,1479000000,1479000000,-0.1710502119757056,392772704527,56084115191,0.2987893631991379,3598848776,-639136942,392772704527,0,392772704527,-297909193211,94863511316,-1113910588,1998000000,-12187399650,-13161924615,73997125239,139782149,0,-321539659,-181757510,73815367729,-4366800919,0,69448566810,13364451619,56084115191,73815367729,63806496232,-292338825,203149577,-5317731002,639136942,132854080653,28351841717,-306246067,18892745117,-13386849881,-401448530,-724519451,0,-12782496324,152497107234,-19008226773,166408482,-46893735617,0,0,0,4454875534,-61280678374,0,0,0,0,0,0,91216428860,286238106150,-193263724,377261271286,0.0289716344,0.1332019436,0.4652191978685167,0.5838716316672525,0.7010111353,1.6073218455,41.47152966124697,7.8030754356,28.4643299995,77.73893509634696,46.7764284752,0.17698324310675578,0.24152266749350676,0.1427902564118853,0.1261029688,0.148929466,0.1089616697,564612342714.0,69514187051,0.0465116279,3.1062290465,1.4539982492,3.0085225401,-108.76258667426549,1.1332019435926364,2370280314000,55122798,8.9873102736,1.3012757736,1.3969426223,4.6888834483,1017.4395572409078,33044.4943897623,4.2312573184
VSC,2020,3,856308646073,407650658908,69400000000,246849946656,25719938117,106688102392,1611572336682,965396175175,117479997889,526985914141,2467880982755,292015294398,291985294398,30000000,2175865688357,2175865688357,0,423538772662,378934844352,2467880982755,13577164282,25719938117,0,786116200097,551227980000,551227980000,0,2020598362,0,0,526757461100,155000000,1479000000,1479000000,-0.06341186000014315,428963773612,64436576060,-0.010290753438938056,3355937580,-88941975,428963773612,0,428963773612,-319184396028,109779377584,-235373740,0,-12231784988,-16980806030,83687350406,2798527227,0,-369078249,2429448978,86116799384,-7838583909,0,78278215475,13841639415,64436576060,86116799384,40534316294,0,141248323,-3355359698,88941975,123525946278,-30223719858,-368545248,20577224019,18679138820,0,-6610527540,0,-9107303300,116472213171,9646345849,1091186000,0,0,0,0,2726968465,13464500314,0,0,-11948000000,0,-87458077540,-99406077540,30530635945,377261271286,-141248323,407650658908,0.0,0.1342064889,0.44368371648158683,0.581206716453959,0.6850122106,1.6294600029,42.53014832972965,7.5137208408,28.8943959737,78.93826514422965,48.5777962386,0.18781722728612762,0.2559175956972442,0.15021449367956005,0.1227339633,0.1493665228,0.10805392,541804586148.0,80566786566,0.033557047,2.9327115526,1.396134212,2.8446251366,-905.8353670019134,1.1342064889209689,3285318760800,55122798,12.4885559755,1.8282944899,1.9699465314,6.8649735131,1168.9641744963671,32598.6870986665,6.010659617
VSC,2020,4,895757954126,493382114203,7500000000,268111036427,24491086794,102273716702,1562386527842,921585734495,117641247889,521684795458,2458144481968,287446269234,287416269234,30000000,2170698212734,2170698212734,0,412834441015,373966337317,2458144481968,41665304537,24491086794,0,796621563156,551227980000,551227980000,0,1940835088,0,0,521358947599,155000000,1474750000,1474750000,0.04834025323992059,458571592590,63662574286,-0.25432459815495884,2940866518,-43379185,458571592590,0,458571592590,-324216719101,134354873489,-519994313,161250000,-15696317595,-29030871209,92209806890,2658569622,0,-331738888,2326830734,94536637624,-17136326591,-37454709,77362856324,13700282038,63662574286,94690502677,75265736608,-298895200,-118413572,505680672,-1461655456,168582955729,2537742395,1228851323,1559339274,1451092954,1324714331,-16917846492,0,-5124702314,154642147200,-34228455532,-1444868028,66100000000,0,0,0,3021140969,33447817409,0,0,-19715712622,0,-82756677060,-102472389682,85617574927,407650658908,113880368,493382114203,0.0,0.1324211111,0.42455728257787634,0.5798264053643221,0.6962397448,1.6855077628,40.01491358504284,7.498851616,28.2294559427,75.74322114374284,48.6741195442,0.19544970977985193,0.29298560063471724,0.1388279939593194,0.1130483812,0.1474060031,0.0988197119,553205340483.0,89627684685,0.0416666667,3.1165875074,1.7166116432,3.0313763019,-2066.1449652638703,1.1324211111188784,2645894304000,55122798,11.0380604599,1.4726149963,1.5666700476,4.9977041157,1154.922765096213,32595.0775469888,4.7309349674
VSC,2021,1,943338885848,553500233366,22500000000,235245786875,25433803234,106659062373,1577904774959,943710313948,117641247889,515078463122,2521243660807,276143720206,276113720206,30000000,2245099940601,2245099940601,0,508880267442,352322238757,2521243660807,8884305117,25433803234,0,796621563156,551227980000,551227980000,0,4344070635,0,0,514715160554,155000000,1474750000,1474750000,0.0656132058235106,435363723104,63454076571,0.1099204355576877,2584894625,-159205941,435363723104,0,435363723104,-316583790490,118779932614,-249577672,0,-15631864303,-17095836248,88387549016,1332349465,0,-912550060,419799405,88807348421,-11955801717,0,76851546704,13397470133,63454076571,88807348421,59431471468,0,8723664,-2584894625,90420832,145753069760,27805704135,-942716440,15596437667,-634202780,0,-18355123912,0,-22890085332,146333083098,-73853384551,0,0,-15000000000,0,0,2647144280,-86206240271,0,0,0,0,0,0,60126842827,493382114203,-8723664,553500233366,0.0,0.12299840897321701,0.4203422292619073,0.5997002349777357,0.691505491733551,1.7836335897445679,41.17641413723024,7.326455593109131,30.877918243408203,79.38078797374757,49.81945037841797,0.19765595408243003,0.27282919157144786,0.14574957260699933,0.11285088956356049,0.14509861171245575,0.09981080144643784,564798881792.0,86052232063,0.0,3.4164867401123047,2.0046095848083496,3.324373245239258,-540.5089252479592,1.1229984087621854,3202634563800,55122798,12.9327610147,1.6920288952,1.8666941867,5.6192037626,1151.1403425312337,34337.4750651083,5.314203889
VSC,2021,2,996102782924,537418085454,61500000000,245451745380,31349172022,120383780068,1530208340688,891852183121,120119705367,508878633109,2526311123612,266575691747,265333233247,1242458500,2259735431865,2259735431865,0,480071547058,366299562443,2526311123612,4322746132,31349172022,0,826088451118,551227980000,551227980000,0,4912543976,0,0,508617544694,155000000,1541000000,1541000000,0.2134559984278049,476612394327,86014398031,0.5336677370779491,3332378811,159205941,476612394327,0,476612394327,-323747433275,152864961052,-429315721,2478457478,-18253599654,-18265888576,121726993390,406020567,0,-2572682497,-2166661930,119560331460,-15709855589,-64759444,103785716427,17771318396,86014398031,119560331460,36264893203,1212458500,449102927,-6282448265,-90420832,151113916993,-12283415040,-5915368788,-38328488791,2365607118,0,-6594917743,0,-4584808747,85772525002,73752163,0,-92000000000,53000000000,0,0,3712428286,-35213819551,0,0,-66188399000,0,0,-66188399000,-15629693549,553500233366,-452454363,537418085454,0.0,0.1179676559,0.39467106217161824,0.6036095966018271,0.7217113368,1.9336360156,41.319532691178104,7.6053256738,29.3364309994,78.26128936437811,47.992685081,0.2441092053140697,0.3207322404358636,0.18047033408028873,0.1254344613,0.1648830969,0.1113211577,584088593709.0,116345472822,0.0,3.7541576332,2.0254458097,3.6360074428,730.786000140535,1.1179676558538494,3362490678000,55122798,12.1141313892,1.7758672117,1.8685574994,6.6819500192,1560.4142233672535,34349.4150899597,5.4638494731
VSC,2021,3,947191269322,518534599625,46500000000,245946098619,24327830215,111882740863,1702046919788,855139812472,338171225367,506681781949,2649238189110,278796871343,277554412843,1242458500,2370441317767,2370441317767,0,588415351351,368661644052,2649238189110,2714231626,24327830215,0,826088451118,551227980000,551227980000,0,4066372220,0,0,506420693534,155000000,2017100000,2017100000,0.10412536181295495,473629781744,108895178360,0.6899591042609473,3529526132,0,473629781744,0,473629781744,-307114046566,166515735178,-277483000,0,-13114977029,-17581251591,139071549690,10285197798,0,-25000000,10260197798,149331747488,-22576267918,0,126755479570,17860301210,108895178360,149331747488,64400810642,0,-430798532,6388885412,0,219690645010,-2490305568,7021341807,16747241711,-4353492275,0,-14105949127,0,-12918669266,209590812292,-8180344113,0,53000000000,-38000000000,-218051520000,0,3087227002,-208144637111,0,0,66188399000,0,-86952209978,-20763810978,-19317635797,537418085454,434149968,518534599625,0.0,0.1176139098,0.3607513107633298,0.6331808172803487,0.7264160906,2.0421156555,41.35501172272083,7.5776210575,27.6080591694,76.54069194962082,48.1681516176,0.28676301996442305,0.3515736163483124,0.22991623955534654,0.1423953662,0.1804916633,0.1268451839,663207808049.0,135819506558,0.0,3.4126327145,1.8682268256,3.3249820446,0.0,1.1176139098037794,4150746689400,110245596,7.7157786461,1.6258261832,2.2507305874,4.1665644698,987.7508246225092,23157.4570444973,6.0326095159
VSC,2021,4,1442493727604,1013594183927,98700000000,232334387079,21111762403,76753394195,1823926713558,810879610860,506403106257,502000462441,3266420441162,270292573599,269050115099,1242458500,2996127867563,2996127867563,0,660059436905,373650548295,3266420441162,2890481699,21111762403,0,826088451117,1100281540000,1100281540000,0,2342686865,0,0,501802196160,155000000,2333534000,2333534000,0.10457160971563792,506525162197,91579991492,0.4385216513643135,3568526397,0,506525162197,0,506525162197,-342296919042,164228243155,-1021583318,1962804890,-1234652954,-28261331798,139242006372,1352525819,0,-15602611450,-14250085631,124991920741,-18520347760,-62822134,106408750847,14828759355,91579991492,124991861740,33060354346,30000000,-339623722,-3910427934,0,153832164430,50759524269,3216067812,6435307186,18982413859,0,-29470126614,0,-9681658253,194073692689,-2801429523,0,-405000006301,352800006301,-170710338368,0,5084912998,-220626854893,549053560000,0,0,0,-27571151424,521482408576,494929246372,518534599625,130337930,1013594183927,0.0,0.0902139647,0.2706425248531051,0.8003111815681071,0.6610567013,2.1843219057,39.034399923785884,6.4528554986,26.231940008,71.71919543038588,56.5641056243,0.26599321901129824,0.3242252417287172,0.18080047809427938,0.1354582884,0.1578535469,0.1222607179,673383768112.0,134732258403,0.0411099692,5.3614313715,3.7673062639,5.2829636021,0.0,1.0902139646726263,5363448245400,110245596,8.7914845742,2.0451838443,2.8346072437,4.7721817823,830.6907016222217,23787.5925607768,7.7423536722
VSC,2022,1,1560536143749,1061914956701,155700000000,245554657414,24668971767,72697557867,1774375987163,763338516090,506403106257,502023330816,3334912130912,227630558491,226388099991,1242458500,3107281572421,3107281572421,0,755295413861,373928621182,3334912130912,7640248193,24668971767,0,836198056132,1102455960000,1102455960000,0,2373634322,0,0,501825064535,155000000,2433534000,2433534000,0.07790110948885441,469279040165,90143518893,0.42061036523219536,8025975338,0,469279040165,0,469279040165,-307013131022,162265909143,-83737472,0,-18963163340,-22127100618,129117883051,983323376,0,-681137279,302186097,129420069148,-19897278164,0,109522790984,19379272091,90143518893,129420069148,62198058354,0,82695602,-8025975338,0,183674847766,-14706928453,-3557209364,-40677494209,-11336707269,0,-19671002283,0,-2210796780,91514709408,133309286,0,0,-57000000000,0,0,8319399682,-48547291032,5436050000,0,0,0,0,5436050000,48403468376,1013594183927,-82695602,1061914956701,0.0,0.0732571391,0.24566119879997042,0.8300020214797346,0.6541787197,2.3196922897,40.55876788387905,7.2318577869,24.2626685814,72.05329425217906,50.4711252287,0.25821661487884534,0.34577702231479757,0.1920893779132033,0.14035685,0.1635104097,0.1279228544,703996999513.0,121175645185,0.0522193211,6.8931898091,4.690683639,6.7842221921,0.0,1.0732571391377461,4644617905100,121269397,8.9530943303,1.6992382572,2.4114777074,5.8043230189,743.3327873560713,22539.5113594817,5.6202392515
VSC,2022,2,1228245507797,582677585670,255018900000,279353197185,26331301848,84864523094,2305283942076,867073762112,497258650541,938131878223,3533529449873,364676418411,332498167188,32178251223,3168853031462,3168853031462,0,766007845557,385661143888,3533529449873,10969426754,26331301848,0,875324560771,1102455960000,1102455960000,0,1742686018,2100000000,4394353039,933589335823,155000000,2690284000,2690284000,0.07338299306166125,511587638353,93660999413,0.08889908616513399,7546426581,0,511587638353,0,511587638353,-333865018594,177722619759,-493235227,-9144455716,-14223580346,-21271733082,140136041969,-77243134,0,-735874460,-813117594,139322924375,-25988274540,-50076920,113284572915,19623573502,93660999413,139322924375,37398216440,-207396869,341091774,2251858304,0,179106694024,-13624044186,-1662330081,13142798756,3799387856,0,-20408307927,0,-17399993308,142954205134,-70830661907,29900000,-252500000000,153500000000,-430927150154,0,5320709844,-595407202217,0,0,0,0,-26911250000,-26911250000,-479364247083,1061914956701,126876052,582677585670,0.0006627003,0.1150815184,0.27362384859860855,0.8464486917535422,0.6135814301,2.37956894,40.77231267295346,6.820283679,23.7276855387,71.32028189065346,53.5168355421,0.27801161652162887,0.3473942809313344,0.18307909025036503,0.1320242085,0.1683893489,0.1202367572,731012156259.0,142227306331,0.0571428571,3.6939918141,1.7524234512,3.6147994923,0.0,1.1150815183886111,4244428895000,121269397,9.287960643,1.525022013,2.164396785,5.5931479379,772.3382958109373,22950.4883872227,5.5395965971
VSC,2022,3,1323552873062,460191086085,284036439500,462878924955,26697323555,89749098967,2253589720911,813097436534,497258650541,929436019764,3577142593973,307772780120,275752288728,32020491392,3269369813853,3269369813853,0,756073222872,385874538964,3577142593973,67017283749,26697323555,0,875324560771,1212693970000,1212693970000,0,34942741987,0,4284494213,925003336190,155000000,2376850000,2258521479,0.0711416736653023,507324597115,80469241395,-0.26103944539239193,7244869703,0,507324597115,0,507324597115,-341863055799,165461541316,-18158102,4161200000,-25999157553,-28949199945,121901095419,6704856036,0,-8891032550,-2186176514,119714918905,-19339210206,157759831,100533468530,20064227135,80469241395,119714918905,106841295055,-118328521,-405629274,-21327648801,0,204704607364,-195890604111,-366021707,22428401213,-499370545256,0,-14287800981,0,-7985015151,-490766978629,-11409725393,-29900000,36178130739,-96500000000,430927150154,0,9177162096,368342817596,110238010000,0,0,0,-110238010000,0,-122424161033,582677585670,-62338552,460191086085,0.0,0.0941382583,0.2487015794569146,0.8732982483941931,0.58188908,2.4517244106,37.61770825608792,6.8045997278,21.0849902002,65.50729818408793,53.6401867266,0.21783525665117504,0.3261453165427603,0.15861490227874617,0.1134951952,0.1555799505,0.1038079438,748146317932.0,110513183818,0.065681445,4.7997892571,1.6688568142,4.7029729308,0.0,1.094138258332203,3692653138650,121269397,9.9314090322,1.2806170243,1.8512170796,-56.7965425658,663.5576937436243,23777.600501213,4.8364023251
VSC,2022,4,1305795538303,360383344706,239367439500,560177830176,28028085828,117838838093,3061014785790,814375685400,486680522471,920835548367,4366810324093,1165609976787,433716636921,731893339866,3201200347306,3201200347306,0,664028970953,408148189660,4366810324093,8315243630,28028085828,0,875542995447,1212693970000,1212693970000,700000000000,1742927438,208400000000,0,916126213608,155000000,827194723552,827194723552,0.02637071310547248,519882591930,53439560967,-0.41647121716900104,11783602740,-1104887671,519882591930,0,519882591930,-367471564707,152411027223,-4424689078,-10578128070,-20008077367,-33073522920,96110212528,-6844150708,0,2451297814,-4392852894,91717359634,-18743790725,245027266,73218596175,19779035208,53439560967,88454817604,-8543775049,186499641,-18158102,7914263812,0,87993647906,-900045982170,-1758962273,-84663995987,507107161150,0,-30436563896,0,-2504082661,-424308777931,-44070387252,2947231167,216321869261,-140348539500,-458455626604,0,-22817271622,-446422724550,-110238010000,908400000000,0,0,-27256387000,770905603000,-99825899481,460191086085,18158102,360383344706,0.5024365318,0.3641165345,0.25439697521129706,0.8550891502746684,0.5259627428,2.4702549801,36.308028454768575,6.6495374173,21.1543876872,64.11195355926858,54.8910363373,0.19106126744358135,0.29316432130799547,0.10279159524963553,0.1014287391,0.1153747762,0.0823487729,675670742306.0,99329426936,0.0353982301,3.0107112044,0.8309188858,2.9460881684,-89.90002291011174,1.3641165345267845,3425860465250,121269397,10.8806472689,1.2265651595,1.7066178842,7.2423244064,440.66815114946104,23031.7971948521,4.9603212161
VSC,2023,1,1409037526271,562194548070,111367439500,599456379288,28701553073,107317606340,3011529531878,780758039959,486680522471,916050064331,4420567058149,1379185537730,647292197864,731893339866,3041381520419,3041381520419,0,504176132958,408182200768,4420567058149,7495345183,28701553073,0,875542995447,1212693970000,1212693970000,700000000000,1982355184,208400000000,0,911340729572,155000000,827174723552,827174723552,-0.004837408306584133,467008945838,28886121230,-0.6795540979015062,8129604614,-27772477419,467008945838,-3734788790,463274157048,-326632891173,136641265875,-28389251753,0,-25883753552,-30490256655,60007608529,1879368891,0,-6387170401,-4507801510,55499807019,-12668633906,0,42831173113,13945051883,28886121230,55499807019,57619456072,0,614918093,-8129604614,0,105604576570,-36699587165,-673467245,11850000022,4608643678,0,-5868761205,0,-6724311780,72097092875,-7348710651,0,0,128000000000,0,0,9677739233,130329028582,0,0,0,0,0,0,202426121457,360383344706,-614918093,562194548070,0.528838618,0.4534733734,0.2567116406531719,0.8123991183946875,0.5037269493,2.4450474455,35.04961318055735,7.3114350816,19.0429924286,61.404040690757355,49.9218000197,0.17326080992616966,0.2949468771271059,0.062352110063862466,0.0924753778,0.1094585031,0.0645251291,625652365271.0,80267255668,0.027027027,2.1768183379,0.8685328665,2.1324773846,-2.8901726863260215,1.4534733733569851,4486967689000,121269397,17.4960579441,1.7039984993,2.2411653763,-6.4097298804,238.1979456037041,21713.6341467172,8.3774243216
VSC,2023,2,1155329892754,330747178714,264148000000,434425753404,27459665954,98549294682,3985431564604,732300175276,1526356840010,903515928460,5140761457358,1966782891318,475126201901,1491656689417,3173978566040,3173978566040,1382700000,666505196883,367366934135,5140761457358,6851897276,27459665954,0,886626243776,1212693970000,1212693970000,1447550670512,2719770338,239548808622,4062067714,898946929099,155000000,822174723552,822174723552,0.037687986785748216,530868346507,19944988667,-0.7870512935800291,6076702865,-43673350960,530868346507,3734788790,534603135297,-385821795137,148781340160,-44512725564,-8991682461,-17495878423,-33327618951,50530137626,307113269,0,-1276056439,-968943170,49561194456,-15474642336,193129139,34279681259,14334692592,19944988667,49561194456,41733415331,465499890,-1533736431,4181544655,71445828379,165853746280,27919703056,1241887119,14009508672,21674318833,-3808692735,-19440589129,0,-11185880085,196264002011,880370618,153963637,-226117000000,73336439500,-938000000000,0,5079265874,-1084666960371,0,886600000000,-161871479770,0,-68980000000,655748520230,-232654438130,562194548070,1207068774,330747178714,0.9876091109,0.6196585296,0.23071994975367807,0.8478177997541376,0.4627368007,2.5792889979,32.96644530448925,7.1166696738,18.9265014432,59.00961642148924,51.2880345341,0.18323469564311345,0.2783024085284202,0.037308027862424556,0.0657553152,0.0798316146,0.0417565208,585718100617.0,97957842786,0.0361663653,2.4316274037,0.6961248977,2.3738329359,-2.242966033811297,1.6196585296326835,3688389501300,133395642,20.1838200298,1.3141787982,1.8213509289,-5.7032718135,149.517543211794,21039.7550461581,9.2401254633
VSC,2023,3,1241097341198,308834851881,413826714686,431391845888,28366508942,58677419801,3930173319441,683007823539,1526356840010,896244794678,5171270660639,1948539831944,460534404243,1488005427701,3222730828695,3222730828695,0,593949093269,367405385094,5171270660639,12131486755,28366508942,0,886626243776,1333956420000,1333956420000,1418498038933,3624574418,154772733547,0,891675795317,155000000,822214723552,822214723552,0.0983223080600859,557205922439,32531837586,-0.5957233220789206,8935843087,-57392118296,557205922439,0,557205922439,-378463284197,178742638242,-57078000373,0,-34907391988,-31971593735,63721495233,3117596581,0,-285992939,2831603642,66553098875,-16399201210,0,50153897665,17622060079,32531837586,66553098875,75140648201,104103131,645042714,27090210525,-140441656758,29091446688,5399467693,-906842988,-62277151466,-1536940593,4215303694,-14088071907,0,4388369036,-35714419843,33360257098,-153963637,51657724814,-201336439500,-117000000000,0,64579145946,-168893275279,121262450000,2699813576,-9928520230,0,68980000000,183013743346,-21593951776,330747178714,-318375057,308834851881,0.9283334446,0.6046238223,0.21193449277784535,0.8608402683049466,0.4345612479,2.7570250439,34.938746751758075,7.0425066561,21.9212975386,63.90255094645808,51.8281370288,0.2007581901307703,0.32078380908014814,0.05838386900771216,0.0486292266,0.0811964237,0.0282317646,555367922464.0,111863652519,0.0341296928,2.6949068946,0.6706010431,2.6333121284,-1.9491117568106289,1.6046238223168747,3908492310600,133395642,28.9942105347,1.3688430226,1.883641792,-20.3926193635,243.874815535578,21404.9379784161,9.975969789
