Symbol,Year,Quarter,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Chỉ tiêu cơ cấu nguồn vốn_(ST+LT borrowings)/Equity,Chỉ tiêu cơ cấu nguồn vốn_Debt/Equity,Chỉ tiêu cơ cấu nguồn vốn_Fixed Asset-To-Equity,Chỉ tiêu cơ cấu nguồn vốn_Owners' Equity/Charter Capital,Chỉ tiêu hiệu quả hoạt động_Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Fixed Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Days Sales Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Inventory Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Payable Outstanding,Chỉ tiêu hiệu quả hoạt động_Cash Cycle,Chỉ tiêu hiệu quả hoạt động_Inventory Turnover,Chỉ tiêu khả năng sinh lợi_EBIT Margin (%),Chỉ tiêu khả năng sinh lợi_Gross Profit Margin (%),Chỉ tiêu khả năng sinh lợi_Net Profit Margin (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Bn. VND),Chỉ tiêu khả năng sinh lợi_EBIT (Bn. VND),Chỉ tiêu khả năng sinh lợi_Dividend yield (%),Chỉ tiêu thanh khoản_Current Ratio,Chỉ tiêu thanh khoản_Cash Ratio,Chỉ tiêu thanh khoản_Quick Ratio,Chỉ tiêu thanh khoản_Interest Coverage,Chỉ tiêu thanh khoản_Financial Leverage,Chỉ tiêu định giá_Market Capital (Bn. VND),Chỉ tiêu định giá_Outstanding Share (Mil. Shares),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA
REE,2019,2,7970814965102,1486152246568,2266348176635,3216789430932,958496691696,43028419271,9822486817381,0,423083771756,1552183513265,7186749206344,0,282936387625,17793301782483,7629362601232,2914275287118,4715087314114,10163939181251,10163939181251,0,5153243240339,619429572495,17793301782483,138759704023,56161295797,971548036811,0,240271674291,3100588410000,3100588410000,4214706251411,954149826854,824482067499,0,259121056220,817219529234,34823093883,35251553156,0.029912591921452816,1259492400305,434301809743,-0.221656859425289,65156444470,-102807548185,1259492400305,-844755140,1258647645165,-914387885504,344259759661,-32889524110,212122996515,-21764603075,-47951040163,518934033298,4150133620,0,-2344344486,1805789134,520739822432,-61898495879,-540127663,458301198890,23999389147,434301809743,520739822432,41058701014,-72360008024,325581731160,-601192666406,108464161629,322291741805,-290858254386,-53686514735,21908039772,7111703369,-55377491363,-25587130061,0,-1162945156,-75240475009,-88384861170,-1,-120861295797,516839300531,-10628174885,-1049228979,252866266751,548782006450,0,0,322500194322,-372728059863,-582271515926,-632499381467,-158957850026,1645023948911,86147683,1486152246568,0.9104633946,0.7506304854,0.041625964521358534,1.8764490828136526,0.3126385809,11.7824314624,74.03059615960578,100.7289926669,42.3975544074,217.15714323390577,3.6235843359,0.2181262702692374,0.2735155950781364,0.34505432192348484,0.1665035827,0.0665893666,0.0986942705,1179359752164.0,274544116423,0.043715847,2.7350933525,0.5304593221,2.4061962521,-2.670466529645894,1.7506304854032944,11347863891600,310050926,6.957807818,1.1889415336,2.1964329564,-21.8030330594,1400.7434692938152,30783.6836093049,13.1599620116
REE,2019,3,7887549252658,1779170129188,1746371167518,3357654166445,971460705199,32893084308,10035597007860,0,409461360301,1887336284251,7412645820163,0,284300151441,17923146260518,7345479619897,2604648181843,4740831438054,10577666640621,10577666640621,0,5556224831609,630175440595,17923146260518,224292950409,119231805480,983825776689,0,240271674291,3100588410000,3100588410000,4223130284659,960575073269,505608522285,0,263335253948,791918218587,34647034275,34957021739,0.02776651638816002,1227675986047,402981535367,0.37222249523833995,94255391957,-102234461633,1227675986047,-555407599,1227120578448,-928687767951,298432810497,-82087982733,205086505357,-18326725563,-43843529534,453516469981,16580269511,0,-8807610800,7772658711,461289128692,-44713875361,-2850433912,413724819419,10743284052,402981535367,461303707755,44270363553,-20497736027,14746902,-301301970050,103586554883,287375667016,-35979125360,-12277739878,73402647537,-3557015957,-145118303899,-48592338475,0,-682682000,114571528984,-32464526253,885433607,-407878830505,983810500000,-258631204490,30298800626,174235158308,490255331293,0,0,429170175910,-740971721126,-8203012,-311809748228,293017112049,1486152246568,770571,1779170129188,0.846299037,0.6944328905,0.03870998909424518,1.9528307393569877,0.3011408147,12.1635764033,74.82400142383081,91.0684171087,42.0990358107,207.99145434323083,4.0079756692,0.19253409937824767,0.24319762518728413,0.3283960373940356,0.1724089735,0.0668461745,0.1007770755,1192316283610.0,236262555400,0.0428954424,3.0282589824,0.7060154875,2.6552870348,-2.3109874266089685,1.6944328904910315,11564899539800,310050926,6.6454865307,1.1625945987,2.2238990248,-31.7950676437,1299.7269208833131,32083.4107104908,12.7018676725
REE,2019,4,6012735641914,1559577051904,1201295628592,2153036224441,987203880889,111622856088,13606705573817,0,1859029456603,1856448851637,9211249462875,0,588365821917,19619441215731,8518063356605,3265708596509,5252354760096,11101377859126,11101377859126,0,6005469532951,704641957758,19619441215731,230844673692,98600000000,999666629701,0,240271674291,3100588410000,3100588410000,4739198675041,966231900835,887611982957,270180813969,280209693011,791898218587,38712034275,38930286120,-0.18814771771924008,1328161733720,449244701342,-0.1845530680722946,124112942241,-107253479024,1328161733720,-3332834845,1324828898875,-1028301752204,296527146671,-110273742749,322746321159,-21981441120,-89908061815,521223164387,6212627517,0,-5564047969,648579548,521871743935,-60463415381,16026797070,477435125624,28190424282,449244701342,521871743935,49585442720,-5115442444,76766957,-432600493679,108923799560,242741817049,1396780378703,-15108086214,-624970262269,-17107953603,-58637245626,-76126921575,0,-347484248,847224242217,-57959190501,5595484,-649661926074,1194699000000,-1882431456987,70000112735,202138014119,-1123209851224,0,0,566036464783,-504595397806,-4910364000,56530702977,-219454906030,1779170129188,-138171254,1559577051904,0.9337343568,0.767550952,0.16745934425380954,2.049517409564116,0.2784449776,4.2438115862,74.4390011837358,99.3950794109,50.3080549269,224.1421355215358,3.6722139784,0.13936716197298238,0.2238229758746966,0.33909639329537833,0.1558621635,0.0565657875,0.0933246145,1128878693905.0,184637643736,0.0,1.83527749,0.4892797061,1.5332640447,-1.7215072687263024,1.7672978493928697,9301527780000,310050926,5.6756373139,0.8946334236,1.9022183405,29.1431488127,1448.9384280761672,33533.2877226982,11.4106785502
REE,2020,1,5926660045049,1296596309665,1371111357788,2136332631203,1009683333603,112936412790,13671048950316,0,1872307521079,1832846029570,9267135866635,0,579913914490,19597708995365,8817803273808,3572437380488,5245365893320,10779905721557,10779905721557,0,5744143622463,650110586554,19597708995365,120811389983,245100000000,1022636950837,0,234656818414,3100588410000,3100588410000,4729278214927,963372418638,932571208479,263319375285,278644533565,785076503187,38738773275,38957025119,0.09469203413130002,1183767993544,255894367559,-0.2731873453116415,66089944207,-105417083323,1183767993544,-3007177106,1180760816438,-850703875846,330056940592,-127671240521,117278393807,-14488799968,-56455596602,314809641515,2202770642,0,-552698941,1650071701,316459713216,-38328274168,-35691186,278095747862,22201380303,255894367559,316459713216,79314826311,21347479703,-590368276,-182441299101,106770511525,340860863378,-8027964236,-22970321136,-269737419887,-8493290705,-159549053710,-56048413205,0,-3035159196,-156722409197,-74330522767,18090909,-718830000000,538510626302,-151508690282,23408240495,254759499807,-127972755536,15000000000,0,391729102525,-357256547955,-7762484221,41710070349,-242985094384,1539577051904,4352145,1296596309665,0.9639349273,0.8179851941,0.1736849625071278,1.9901677728795284,0.2664416526,4.3746598347,73.77054702450081,97.5161568904,45.1006432649,216.38734717980083,3.7429694898,0.2194454121569384,0.27952904262836437,0.21671990126752028,0.1447506197,0.0580568711,0.082335425,1168786193179.0,259112544022,0.0492307692,1.6589962017,0.3711946902,1.3763647022,-2.4579748922484805,1.8179851940796377,10076655095000,310050926,6.5330640173,0.9947540854,2.0188203728,13.8069201211,825.3301187012097,32671.3913281556,12.9125573893
REE,2020,2,6003915219700,785928804242,1413803945521,2562381402686,1147204245622,94596821629,13766069444254,0,1886668086990,1836202145575,9290892444839,0,571040640781,19769984663954,8586713257878,3368107072191,5218606185687,11183271406076,11183271406076,0,6117900440967,679720064351,19769984663954,421254212851,298392000000,1159878065085,0,234656206632,3100588410000,3100588410000,4687917479325,916597096674,1130123277939,256457936601,281565765015,763940368587,41277313275,41495465119,0.024028864491497683,1289756572520,373736553504,-0.1394543031603754,42182372412,-108910161594,1289756572520,-199900118,1289556672402,-896134284888,393422387514,-93166190062,176002337892,-20164733289,-38946993327,459329181140,3203982433,0,-271967898,2932014535,462261195675,-53942798409,-4933066476,403385330790,29648777286,373736553504,462261195675,81200171536,-17253497874,2366827161,-201625510443,110263589796,437212775851,-58366939491,-137241114248,132599156373,3908239061,-57804003769,-1053493075,0,-190722578,319065456359,-417918868286,-90909,-1169231566851,926866437939,44787604828,5910349689,173685187264,-435900946326,0,0,436243166186,-283699206811,-546381491391,-393837532016,-510673021983,1296596309665,5516560,785928804242,0.9394351487000001,0.7678176578,0.1687044889177018,2.0646364562567756,0.2612013318,3.3329207412,74.92359136403996,102.636572227,46.5130261653,224.07318975633996,3.5562372367,0.2592446443437762,0.30508344141338867,0.2898178587280367,0.1358186731,0.0596614776,0.0770693923,1268694208176.0,334310660898,0.0381861575,1.7825784902,0.242094656,1.4419704807,-3.0696002650722134,1.7678176578288836,12991133799400,310050926,8.7668698906,1.2368325128,2.5867071358,11.5566233338,1205.4037648769995,33876.8584800969,14.7419021039
REE,2020,3,5809082339976,696804827748,1207674282801,2843714200021,953762389570,107126639836,14001899611491,0,1946248771237,1804634529823,9339080425592,0,556629448034,19810981951467,8224627795755,2944631973220,5279995822535,11586354155712,11586354155712,0,6463597737100,737078478379,19810981951467,662799784375,288600000000,967139570848,0,234683246107,3100588410000,3100588410000,4738348927311,865719493473,839589707044,249596497917,276015778895,717033198709,55918313275,56136565119,0.22532587622301972,1504303153321,347012755150,-0.13888671143710984,40343386979,-103652538551,1504303153321,-715576123,1503587577198,-1078539108432,425048468766,-135889892947,164166085295,-18479454291,-63546623859,411641969943,10106915736,0,-814171291,9292744445,420934714388,-52275519735,-1059207474,367599987179,20587232029,347012755150,420943395511,80184429241,10725461030,26025843501,-193408991246,104832158533,449302296570,-318917329079,192738494237,-21175209897,-2767293728,-155841858582,-30565686047,0,-2260776087,110512637387,-299023186392,133836363,-38808000000,444251798720,-160875378473,47026988710,107737290105,100443349033,37000000000,0,304871662143,-571939977311,-69659988347,-299728303515,-88772317095,785928804242,-351659399,696804827748,0.8903825502,0.7098546864,0.16797766968632766,2.139052904679422,0.2689776953,2.801986332,75.8126735291369,98.250414449,45.3212501185,219.3843380966369,3.7149970516,0.2281359568394659,0.2826895321641963,0.23078985249178047,0.1277365595,0.0653148518,0.0723818505,1411368109080.0,343022390616,0.031372549,1.9727702452,0.2466443186,1.6488715719,-3.3093486701941526,1.7098546864028241,15761597226000,309050926,11.053976995,1.4527787564,2.9745968245,14.0719755317,1122.8335719337078,35105.1388771215,15.1482872352
REE,2020,4,6013639106954,657638665185,1328559221660,3082086528134,807507044477,137847647498,14522777220189,0,2584784885734,1773066914071,9287154637594,0,550997781489,20536416327143,8323794442801,3435673617850,4888120824951,12212621884342,12212621884342,0,7114794437554,759650361416,20536416327143,582919928420,466600000000,813557931672,0,234721594748,3100588410000,3100588410000,4347547338577,791049110244,1257771119063,242735059233,274213352353,307894164509,50793122087,50818488683,0.25456194736015286,1666261171065,651249072379,0.4496533190788122,73472168646,-98673631361,1666261171065,-413511136,1665847659929,-1208509788011,457337871918,-116733208900,457309635271,-29619176851,-126297912984,715469377100,12098671287,0,-3794595423,8304075864,723773452964,-63509758405,3973586964,664237281523,12988209144,651249072379,723773452964,80678797988,8238344155,24263716932,-528129403169,100027059563,408851968433,-124049049199,153581639176,47106563370,36765212999,-55217352169,-115699049006,0,-1446095732,356027237872,-641764298722,2698659363,-725080452258,580712586319,253421568732,4463329866,146594098054,-378954508646,10300000000,-47539203502,883137205814,-881595155625,19475311381,-16221841932,-39149112706,696804827748,-17049857,657638665185,0.8134238085000001,0.6810811373,0.211648645983873,2.2546733825303047,0.2809116147,2.5382485817,72.98247662127191,82.0334029585,52.5615470409,207.57742662067193,4.4494070322,0.1809413845776551,0.2745376320530367,0.39094155368730227,0.1396632101,0.0695832428,0.081093186,1560933390055.0,301420782083,0.0,1.7449534106,0.3149908666,1.5104471608,-3.054724731678764,1.6815730906622985,15761597226000,309050926,9.712690848,1.3761986351,2.7947319664,25.8035146833,2107.254881284517,37058.6038221966,13.6968109256
REE,2021,1,5968812897468,1177800418926,865891279760,2937677687284,833780267864,153663243634,14848515878608,0,2588002833638,1741499298319,9488435649538,0,543666602834,20817328776076,8189844112127,3127228400175,5062615711952,12627484663949,12627484663949,0,7529962988583,759387547065,20817328776076,609297973563,273000000000,838466739345,0,234678637677,3100588410000,3100588410000,4509644118292,787347372982,1234080662688,242061575064,269257328381,307894164509,45059033156,45084399752,0.001440779758619657,1185473542508,415811685438,0.62493488779947,111622276863,-92669117698,1185473542508,-2621147174,1182852395334,-746519129683,436333265651,-94654509669,165480941941,-15575898613,-66127285470,537078790703,2287229877,0,-874163583,1413066294,538491856997,-65221367144,-1480148916,471790340937,55978655499,415811685438,538491856997,88095027725,2923345927,-26938341109,-191596572833,94022545900,504997862607,-30454577222,10580740001,-352163164231,-6152007925,-139771938004,-57236839261,0,-2660532578,242113817907,-293676097193,41271750,-276829000000,638320415380,-151952236381,0,183167248577,99071602133,29500000000,0,616239872896,-449175428980,-11616401615,184948042301,526133462341,651668665185,-1708600,1177800418926,0.8119882345199585,0.6485728621482849,0.20494998826065908,2.3312646399556827,0.27883434295654297,2.5058979988098145,87.20940337941069,87.7515869140625,46.00126647949219,220.96225677296536,4.159469127655029,0.299809243289281,0.3688822606879816,0.351533029039171,0.15020543336868286,0.07258008420467377,0.08835813403129578,1663542362112.0,354630081568,0.0,1.9086591005325317,0.4143631160259247,1.6420395374298096,-3.8268421063822613,1.648572881304596,16163363429800,309050926,9.0628121656,1.3619170176,2.8649077423,15.7655783952,1345.4471430316958,38401.7523276536,12.9174201346
REE,2021,2,7083302905366,2301828977307,899880457718,2773684720668,898359216604,209549533069,23293561833649,0,12931242411943,1710700779341,6384185166373,0,639833823842,30376864739015,14987859778065,4604047957609,10383811820456,15389004960950,15389004960950,0,7907126143351,3143744689298,30376864739015,467532921911,0,903025556868,0,234678637677,3100588410000,3100588410000,9675112026674,725242077010,1284559722806,326870296351,267958987501,294089687133,38953763275,38979129871,0.26729876238692635,1634506908135,383675380441,0.026593135843464205,46389419845,-190880046079,1634506908135,1907714903,1636414623038,-972735035139,663679587899,-220247422987,134770365569,-20487528590,-75001035005,529103386731,5048739632,0,-2974157727,2074581905,531177968636,-62739391289,1884372090,470322949437,86647568996,383675380441,531177968636,262015392816,4267459051,7188617373,-168498133458,192233474279,828384778697,-79075398488,36130540080,-384557133869,33618355463,-85026695965,-38458715803,0,-3245014254,342609551903,-135771511917,-11271750,-452642880000,429943237119,-19993057032,15735928907,464019583434,301280028761,80000000000,0,1131521053723,-708502185552,-22990800893,480028067278,1123917647942,1177800418926,110910439,2301828977307,1.3408783627999998,0.9739330006,0.8402910028787672,2.8410917981147517,0.2616822425,1.194736948,91.4882797837564,80.2235413097,67.8439929396,239.55581403305638,4.5497866841,0.34721702941590354,0.405569333441228,0.23446098258930706,0.1387808733,0.0594817074,0.0785544083,2078237926341.0,568191024304,0.0,1.5384945966,0.5180219275,1.3433708219,-2.9766915713591215,1.9739330006129105,22560717598000,309050926,12.5696156211,1.8424040892,3.7672131015,21.4951037996,1241.4632934670449,39622.143929936,16.5343460553
REE,2021,3,6644771621774,2075494945581,586685427340,2752165864022,850380387681,380044997150,24284395886412,0,12722692650352,1679105092160,6257330087512,0,627347109786,30929167508186,15264641592460,3845288712893,11419352879567,15664525915726,15664525915726,0,8170594652108,3155797135317,30929167508186,358739481208,0,855048771000,0,234678637677,3100588410000,3100588410000,10701636067583,860709693902,853474308600,317499675244,264857115267,294089687133,36833763275,36859129871,-0.27345694916536567,1092941002394,263643419254,-0.24024862100519245,65900000910,-183859667778,1092941002394,-286428116,1092654574278,-743156815640,349497758638,-190709192683,161583371536,-15161128844,-73444865728,297665943829,2027668313,0,-766908633,1260759680,298926703509,-28666672580,-25867556,270234163373,6590744119,263643419254,298603837862,260037214897,-703784449,-36009037475,-255607269694,185213095982,451534057123,490718324861,47976785868,428090222448,-2532305921,-205983156293,-39128161962,0,-2956280236,1249190038583,-2489120737188,94999009,-115166120000,319050762881,-12372009170,38577354741,291451257461,-1967484492266,5000000000,0,1129960060193,-603649894906,-37859802728,493450362559,-224844091124,2301828977307,-1489940602,2075494945581,1.4208375385,0.9744719805,0.8121977466026838,2.8919580059565946,0.2173302688,0.7237576686,104.07930482097439,84.7666166812,87.3292759328,276.1751974349744,4.3059404078,0.23876874742266194,0.3198611591123752,0.24128706863119048,0.1226887092,0.054561113,0.0667984912,2175960085447.0,260891764066,0.0,1.7280293153,0.5589649881,1.5068806705,-1.4189722369182776,1.9744719804852475,19779259264000,309050926,11.5462902449,1.5812365598,3.5460877581,9.0389317147,853.0743546582999,40474.6523244813,14.8967217031
REE,2021,4,6755532739018,1830901134902,863912122575,2985755102581,798892271240,276072107720,25070816618701,0,16057664537081,1570332277547,6311443381526,0,688233586126,31826349357719,15470347761793,4356127025190,11114220736603,16356001595926,16356001595926,0,8962393307280,3055474160345,31826349357719,144703089589,21000000000,805464106620,0,234678637677,3100588410000,3100588410000,10650116813508,820328773291,1323841836561,308129054137,329728703772,286508615133,37189676300,37189676300,0.14032241318001584,1900074959577,791798655170,0.21581540573651053,240932397807,-195051206231,1900074959577,-2185623406,1897889336171,-1035267840950,862621495221,-200603044947,312324112714,-33835185602,-156915453315,1024524321878,15206870494,0,-7068045437,8138825057,1032663146935,-115429594235,6550403940,923783956640,131985301470,791798655170,1032663146936,284934570211,9735213649,-2596710548,-548222697944,196404634433,972918156737,-351728096530,105631661586,-633348198695,-16690186058,-75998615863,-95346223063,0,-2406968164,-95635219090,-993690471956,599334520,-59101312954,101972579459,-34717442058,190617895525,352805791132,-441513626332,6500000000,0,800520391232,-501136770359,-13273268798,292610352075,-244538493347,2075494945581,-55317332,1830901134902,1.3885623048,0.9456683328,0.9817597805248863,3.0196170643945592,0.2219286898,0.623288367,106.27754652787223,84.4783255602,67.4113453455,258.1672174335722,4.3206348798,0.3540095007117235,0.454516224302805,0.41719959118768074,0.1298596764,0.0654562568,0.070862098,2747241920773.0,671870856304,0.0,1.6753699462,0.4685577125,1.478464973,-3.444587035818176,1.9458514460922038,22869768524000,309050926,12.3282965621,1.7192762023,3.9364049543,15.0006032199,2562.0329484791773,43041.368163634,12.9239368479
REE,2022,1,7459877470927,1776626110212,1239184012457,3277695550804,910206552576,256165244878,24942527353527,0,15802686420404,1541896762368,6429036454110,0,676204385880,32402404824454,15456796830481,4087802635839,11368994194642,16945607993973,16945607993973,0,9344612387763,3262861477909,32402404824454,214049359714,21383880000,916775331859,0,234678637677,3100588410000,3100588410000,10701595831466,912818990220,1237490161167,298758433030,329129541050,286508615133,37189676300,37189676300,0.7254237568800036,2045444213396,693336998049,0.6674302871470905,38067160452,-213916376631,2045444213396,-31844727,2045412368669,-895050025249,1150362343420,-217565023137,177750072372,-19775841202,-83664130705,1045174581200,2459401862,0,-823566904,1635834958,1046810416158,-89390376406,-2059002510,955361037242,262024039193,693336998049,1046810416158,303467910166,-2752027488,-1833458288,-209881071430,213916376631,1349728145749,-252339204238,-110302681511,-117240855757,-10879956893,-273415373628,-158851751387,0,-1667723400,428217793835,-141460247808,502757621,-474530386974,145687422192,-1842900214,0,37969868638,-433673486545,1471000000,0,396613679805,-418831625341,-28074966539,-48821912075,-54277604785,1830901134902,2580095,1776626110212,1.3360796397999999,0.9121417677,0.9325535221884337,3.1284691900425776,0.2126062773,0.464049638,106.5282728738523,87.0982899586,98.6218819018,292.2484447342523,4.1906678096,0.5118392689657284,0.56241096467436,0.3389717441183615,0.1325429134,0.0882085168,0.0679478418,3658331104277.0,1046922371513,0.0,1.8249113608,0.4515855199,1.6022473446,-4.894073039199392,1.912141767706327,27508158840600,355402569,12.8998635449,2.0104266938,4.1226963015,14.2946510082,1950.8497082613942,38499.2898463376,11.1891130229
REE,2022,2,7624756748927,1607323675858,1521644344567,3220814947180,1019530809821,255442971501,24876912216340,200000000,15588719160687,1513526030439,6424859752100,0,664515453511,32501668965267,14931341290834,3962627482215,10968713808619,17570327674433,17570327674433,0,9471046483113,3297630633019,32501668965267,224246968150,61800000000,1025622253004,0,234678637677,3564104840000,3564104840000,10303153962786,986801775110,1345193619089,289387811924,325133497406,286508615133,37522056550,37722056550,0.238530849258912,2024387229052,596445626350,0.5545579850978187,43467722857,-212648211818,2024387229052,-1447520153,2022939708899,-1127008141217,895931567682,-225454904498,228551905209,-19906313336,-86245011899,836344966015,9961005401,0,-1700340715,8260664686,844605630701,-91137132801,1592839179,755061337079,158615710729,596445626350,844605630701,301972522115,-6947320066,9404535946,-262700222097,215355068221,1101690214820,279391263825,-108831908646,163651467347,12293836170,-295149423421,-33192950049,0,-8795683739,1060742311427,-238877375153,9079398536,-679956120000,407162441769,-162055820777,0,186313278146,-478334197479,0,0,440800116040,-756105118542,-436250926053,-751555928555,-169147814607,1776626110212,-154619747,1607323675858,1.2493507207999999,0.8498043729,0.8872184656732677,3.243803869885725,0.2211787129,0.4692497386,100.84833853358592,86.5062664425,74.1582736049,261.5128785809859,4.219347511,0.39041215067988544,0.44288594649695096,0.2948410294811109,0.1409888405,0.0947840794,0.0734836979,3919877451719.0,789780242447,0.0,1.9241669279,0.4358230888,1.6668803638,-3.714022496097696,1.849804372889468,26975054987100,355402569,11.5022085082,1.8899760087,3.8214268963,10.2081782894,1678.2254220283928,40159.2399333895,10.2844310881
REE,2022,3,7506675610574,1061800033013,1634634684811,3288635236369,1254924875614,266680780767,25538141960600,200000000,15875069271093,1485155298510,6491467430869,0,980833059074,33044817571174,14814490914580,3793038404506,11021452510074,18230326656594,18230326656594,0,9987277949229,3441398149064,33044817571174,277949699406,68800000000,1260248686932,0,234678637677,3564104840000,3564104840000,10350203154158,917779572050,1170604773547,600949015707,332712213009,286508615133,25157692250,25357692250,1.0434720435283587,2233394383618,680855250194,1.5824852830407603,61443352886,-222197736312,2233394383618,-174057021,2233220326597,-1315625120220,917595206377,-253166359146,358282897270,-21919911461,-105656476303,956578709623,8448743107,0,-40804205540,-32355462433,924223247190,-86915479039,-2932913632,834374854519,153519604325,680855250194,924350125061,321218102989,-1495334986,27971614703,-422666972164,219490879908,1068868415511,-71370410965,-234641446427,-173979993740,-23190758789,-303741057275,-21747681472,0,-1954885997,138570228726,-199344792319,776035318,-572463880000,632112572877,-438163872195,2282519970,358144831100,-216656585249,4000000,0,712726990282,-1132035654819,-47900842733,-467205507270,-545291863793,1607323675858,-231779052,1061800033013,1.1997048376,0.8126289338,0.8708055302646432,3.3656517541212465,0.2527280765,0.517935929,91.50310631230587,83.636899054,56.3223411625,231.46234652880588,4.364102497,0.35375766967732974,0.4108843160026397,0.3048759865227866,0.1599042563,0.1108728233,0.0851452562,4510185394358.0,790018818613,0.0,1.9790665978,0.3377642727,1.6482170936,-3.5554764496056404,1.8126289338442285,25517904454200,355402569,9.2375341167,1.7254735149,3.1121438531,16.657864785,1915.7296811605208,41611.7659170044,8.7398426121
REE,2022,4,8586476962774,1151270491294,1749361611727,4012828277938,1421790160972,251226420843,25341617724040,150000000,15841877918963,1456784566540,6490632669262,0,969023798717,33928094686814,14716793015493,4091037228536,10625755786957,19211301671321,19211301671321,0,10706160897582,3703490215438,33928094686814,299562750913,94850000000,1429139313627,0,234678637677,3564104840000,3564104840000,9945950959393,810331843598,1455134067019,583349373449,328328304594,286508615133,34020930892,34170930892,0.616582123107298,3071627212216,719192597490,-0.09169762692311141,59440157945,-230117916505,3071627212216,-1382926561,3070244285655,-1718642315683,1351601969972,-247035288492,312857471341,-27306263413,-304278910328,1145279137025,25969806702,0,-110801996135,-84832189433,1060446947592,-102584491169,10175290316,968037746739,248845149249,719192597490,1060446947593,297948019903,96957945483,10497537263,-249593778315,230117916505,1446374588432,-712941823506,-168890626695,261908408339,16699386004,-194384306733,-145444714374,0,-1044140707,-68063229048,-162695424361,9923594465,-427902421547,928222016439,-135350530556,-2282519970,155885696228,365800410698,0,0,282670068100,-427699037350,-63471965178,-208500934428,89236247222,1061800033013,234211059,1151270491294,1.111611002,0.7660435114,0.824612417731801,3.54675768498348,0.2851142492,0.5875901067,91.49738030282057,80.9177956684,47.4036343206,219.81881029182057,4.5107506573,0.332226592195543,0.44022619838005883,0.23424605033881493,0.1514284446,0.1196953973,0.0819121599,4888507707098.0,1020016796231,0.0147058824,2.0981479994,0.4750030326,1.7534346777,-4.432583137040688,1.766048717951398,24167374692000,355402569,8.9758263975,1.5585549248,2.5786983496,15.4018587181,2023.599884248445,43630.1595274625,7.7871986742
