,ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Convertible bonds (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from disposal of fixed assets,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Proceeds from borrowings,Repayment of borrowings,Finance lease principal payments,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Chỉ tiêu cơ cấu nguồn vốn_(ST+LT borrowings)/Equity,Chỉ tiêu cơ cấu nguồn vốn_Debt/Equity,Chỉ tiêu cơ cấu nguồn vốn_Fixed Asset-To-Equity,Chỉ tiêu cơ cấu nguồn vốn_Owners' Equity/Charter Capital,Chỉ tiêu hiệu quả hoạt động_Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Fixed Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Days Sales Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Inventory Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Payable Outstanding,Chỉ tiêu hiệu quả hoạt động_Cash Cycle,Chỉ tiêu hiệu quả hoạt động_Inventory Turnover,Chỉ tiêu khả năng sinh lợi_EBIT Margin (%),Chỉ tiêu khả năng sinh lợi_Gross Profit Margin (%),Chỉ tiêu khả năng sinh lợi_Net Profit Margin (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Bn. VND),Chỉ tiêu khả năng sinh lợi_EBIT (Bn. VND),Chỉ tiêu khả năng sinh lợi_Dividend yield (%),Chỉ tiêu thanh khoản_Current Ratio,Chỉ tiêu thanh khoản_Cash Ratio,Chỉ tiêu thanh khoản_Quick Ratio,Chỉ tiêu thanh khoản_Interest Coverage,Chỉ tiêu thanh khoản_Financial Leverage,Chỉ tiêu định giá_Market Capital (Bn. VND),Chỉ tiêu định giá_Outstanding Share (Mil. Shares),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA
26,AAA,2019,3,5114262229085,232025439569,1111500237504,2631685076927,992708266118,146343208967,2823801018553,0,2126713249523,110474976135,46180000000,164897974729,7938063247638,4727606491958,3148309419335,1579297072623,3210456755680,3210456755680,0,551656902540,334751095375,7938063247638,892272466349,281721152000,992708266118,0,67258859051,1711999760000,1711999760000,0,1443516244552,79228368836,2334836538044,0,164489650772,0,20667470288,20667470288,0.0816986254722857,2367421386693,63700407693,0.48462754924238327,42473731933,-53172638656,2367421386693,-3238652136,2364182734557,-2164606410027,199576324530,-58484445893,0,-57806654702,-40543930057,85215025811,867822567,0,-382046810,485775757,85700801568,-11434762682,-516661754,73749377132,10048969439,63700407693,85700801568,66128662611,-1099770379,-8324404521,0,-26120882159,54341479564,170625886684,332177456441,135163866519,-270510696994,-857184281,-50609351426,-21663107522,0,-2784783612,291542085809,-58693328017,424373636,-219886569425,420535246500,-3000000000,0,18591471218,157971193912,0,1887752937909,-2290153808371,0,-85571913000,-487972783462,-38459503741,271392032211,-907088901,232025439569,1.6265190360000001,1.4725650746,0.662433233452025,0.8398302239027737,1.2094709515,4.4619384081,42.67944006296735,48.1210956863,27.4261747659,118.22671051516735,7.5850309473,0.04281637721627624,0.08441662381372418,0.026943944206130145,0.1470629195,0.0983756705,0.0579786797,941150320858.0,101225739771,0.1587301587,1.6244471391,0.0736984231,1.3091324308,-1.9037185727396224,2.4725650746093466,2157119697600,171199976,4.6798341048,0.7501183892,0.2243382549,7.7087607141,372.0818727976924,16797.3485014098,6.4157637756
27,AAA,2019,4,4974037160426,349695680985,1193801102192,2076686547123,1226217495156,127636334970,3016093225780,75700000000,2081106576065,222816109964,123559449802,198463960700,7990130386206,4724198988433,3225628586083,1498570402350,3265931397773,3265931397773,0,610562025962,331158506744,7990130386206,633032388359,536662966849,1226569964860,0,67258859051,1711999760000,1711999760000,0,1374510124549,98696555635,2397086597833,0,198274060283,0,20667470288,96367470288,-0.1686567492377503,1837237323176,58905123997,0.14373480412088188,44141482621,-49945222265,1837237323176,-4000354301,1833236968875,-1656741060921,176495907954,-62238460705,-56550198,-37062485062,-42294385350,78985509260,-440869227,0,-679583217,-1120452444,77865056816,-14817799314,840277864,63887535366,4982411369,58905123997,77865056098,67473990656,352469704,7383267849,0,-35985144755,51244063173,168333702725,605614898966,-233861698742,260024922977,-4738070438,-56018587856,-29090882929,0,-3043900446,647550364257,-83049119926,6272727273,-644127608000,220854948463,-14413900000,1000000,24751762842,-489710189348,0,1726712528612,-1758168679453,0,-8575000000,-40031150841,117809024068,232025439569,-138782652,349695680985,1.5799479235,1.4537234096,0.6372168678999448,0.8543419537391791,1.1933104961,4.3262920419,27.95858084564542,46.3662835751,27.2602424422,101.58510686294542,7.8720995486,0.05298771473150641,0.09627555572496992,0.032131756557990554,0.1476920121,0.096558014,0.0593513128,937131510118.0,97139037542,0.1214574899,1.5359616905,0.1085521087,1.1585638745,-1.9449115077834362,2.446508947387681,2114319703600,171199976,4.5916964941,0.722375891,0.2283757797,4.3207499278,344.07203419818234,17096.3623699924,6.3976059681
28,AAA,2020,1,4556885712745,288449896598,840336028767,2157057260454,1117690136735,153352390191,3211346013854,303850000000,2041133677870,234318421562,87418469641,193251876387,7768231726599,4527286854655,3064318165019,1462968689636,3240944871944,3240944871944,0,597394578048,305919884973,7768231726599,666946499238,656952666849,1117690136735,0,80481616464,1711999760000,1711999760000,0,1331854827553,101266475990,2422782999176,0,193062084803,0,20667470288,324517470288,-0.39863122077948865,1573567523917,58484466803,-0.7267559403068036,36043002254,-50524146818,1573567523917,-1220192091,1572347331826,-1393581779831,178765551995,-56993723826,191019839,-58328519747,-37858614966,61818715549,20693211515,0,-8601383322,12091828193,73910543742,-11296469822,44342055,62658415975,4173949172,58484466803,73910543742,67127434887,-352469704,0,0,-27310075329,51757987726,165133421322,-35575926707,104840148104,-204702380933,-1109602657,-44447435615,-22725854278,0,-28810536379,-7728147143,-14144030419,253636364,-773835700000,817301753425,-87735438000,0,51323986320,-6835792310,30010000000,1886231270335,-1905098832145,0,0,11142438190,-3421501263,291674680985,196716876,288449896598,1.5694474468000001,1.3969033827,0.6297958646379803,0.8478056752036107,1.0234485434,3.9075023594,43.91340437805607,55.4040892642,28.0720408374,127.38953447965606,6.5879613734,0.05251919573399851,0.11369342407786949,0.037195640949815305,0.0966923689,0.0691220945,0.0390403953,746926059718.0,82578417282,0.1363636364,1.4870798224,0.0941318365,1.1223363211,-1.6344346709993365,2.3969033826667405,2323199736000,211199976,6.0714678924,0.7915434268,0.2833239018,1.8704328051,276.9151204969834,13896.9001917453,8.1605233501
29,AAA,2020,2,4344553691137,267894557509,727670657534,2316599745175,897444507113,134944223806,3442031148277,316150000000,1986864018217,239089489059,182496701830,188794058791,7786584839414,4544986504306,3174568932453,1370417571853,3241598335108,3241598335108,0,670586342115,234344872256,7786584839414,678970729014,898492404396,897444507113,0,80481616464,1711999760000,1711999760000,0,1225279196361,70965720591,2459494332797,0,188662388275,47257112000,19095450918,335245450918,-0.2562708438666404,1813708066994,67684300148,-0.4860683995435967,49809253203,-53578102302,1813708066994,-3112083642,1810595983352,-1627230324269,183365659083,-66895670460,280167868,-56663819282,-34233723263,75661867149,-7465221013,0,7816270394,351049381,76012916530,-1796665761,-13670181,74202580588,6518280440,67684300148,76012916530,67430455401,2555047679,350486229,0,-42812676653,54811943210,158348172396,132478815857,64831115112,102704845314,8207226415,-57649976417,-138893181,0,-9987935348,398793370148,-64265638513,1363636364,-869368623314,636105707000,-129451214638,72274544028,27598558272,-325743030801,-20010000000,1586411116803,-1658900987142,0,0,-92499870339,-19449530992,288449896598,-1105808097,267894557509,1.5147011499,1.4020819468,0.612927270074873,0.8479766160251507,0.9631052394,3.6816566169,38.27547559904759,56.4719618988,28.2812451969,123.02868269474759,6.463384443,0.051070541074995396,0.10127364733436044,0.03738233198921298,0.0767885227,0.053911531,0.0316074349,641571854688.0,92468116538,0.1382488479,1.3685491743,0.0843876958,1.0858511053,-1.7258565078843469,2.4020819467611725,2406095717900,221759974,8.4360766474,0.8000974137,0.3174116743,1.5777671277,305.2142319785806,13560.8487348217,9.4413735851
30,AAA,2020,3,4205633058730,238982685166,720904657534,2218744590601,828614538583,198386586846,4000543436017,138250000000,2383104968821,406687571620,417733256928,302699699131,8206176494747,4239353049643,2795587293037,1443765756606,3966823445104,3966823445104,0,643354324705,426501391236,8206176494747,638543291761,728622625208,828614538583,0,80481616464,2111999760000,2111999760000,0,1297214944627,60862829148,2170404392079,15904880326,286794423615,265945943589,17614940288,155864940288,-0.18483540954204639,1929838085125,78565203153,0.23335479313790145,44835095737,-49063026634,1929838085125,-2681072633,1927157012492,-1719945872561,207211139931,-53099248518,810923830,-55642770831,-42383700043,101731440106,1364867671,0,-3074494731,-1709627060,100021813046,-13857106104,-86824438,86077882504,7512679351,78565203153,100021813046,76145933985,-946799679,-350486229,0,-33068733758,50296867542,192098594907,40684916374,94137746461,-159945546613,-22898694054,-40337325036,-10464264917,0,-2123210327,91152216795,-18947631033,1000000000,-325565980140,659096009328,-493700234696,38518235972,19450883068,-120148717501,539951500000,1633609487500,-2068386074474,0,-105571913000,-396999974,-29393500680,267894557509,481628337,238982685166,1.2011712514,1.0687022269,0.6007590208639904,1.037689797936193,0.8999161631,3.3646543997,31.994205222172532,58.0565342814,26.8417936304,116.89253313397253,6.2869753511,0.0566558242785904,0.1075216697901828,0.04076741160358678,0.0768890601,0.0512977572,0.0332131988,659548055348.0,109184669057,0.1229508197,1.5043826638,0.0854856816,1.2079817821,-2.225396118985789,2.0687022269356015,2705471682800,221759974,8.8017822734,0.764188015,0.3787405761,2.0539564826,354.28035878557597,15964.6575980749,9.6438912586
31,AAA,2020,4,4451050828524,963717122052,713600000000,1669170204812,946809379604,157754122056,4118563089369,114055000000,2325026613214,447748684374,533377809163,277269221328,8569613917893,4545451942407,3772834861366,772617081041,4024161975486,4024161975486,26544930000,568916257156,426375132551,8569613917893,790942957319,42643890561,947201357809,0,80481616464,2217599740000,2217599740000,0,617146847843,106523885106,2943359269628,15191976499,261846885299,17353094158,17129962668,173910564469,0.1545247612378293,2121135981877,57706672925,-0.020345446892888915,37983730931,-48081193362,2121135981877,-2679294503,2118456687374,-1910863817019,207592870355,-51588379475,15621701593,-85209410170,-52489854638,71910658596,1132208365,0,-4040106748,-2907898383,69002760213,-8856371230,287059614,60433448597,2726775672,57706672925,69002760213,76425251008,11008530063,530341283,0,-43643100864,49315034270,162638815973,-211087050521,-6510052353,255465748250,5066015927,-56903309992,-16265950043,0,-2082938835,129321278406,-174076282847,1495454546,206669053545,571360938636,-136462696800,1900000000,37552154916,508438621996,0,1823295284367,-1732861991513,0,-3100000000,87333292854,725093193256,238982685166,-358756370,963717122052,1.0381938222,1.1295960112,0.5777666573506166,1.0526891062818902,0.8973384053,3.3719187218,34.52183680475817,59.512232838,32.8538620207,126.88793166345818,6.1331928344,0.03299269980999179,0.09799250161320423,0.02723995881951787,0.0720520923,0.0466907872,0.0316775866,641253883704.0,69893605547,0.0,1.191690332,0.2554358082,0.9407359663,-1.4536578786798373,2.129540006117185,3614687576200,221759974,13.783847967,0.7748049206,0.4865935025,5.9011578971,260.2213189518141,21037.553539531,11.3368913682
32,AAA,2021,1,5279713527496,967769374300,176256000000,2784501446413,1166690129425,184496577358,3899671614948,1400000000,2267854058668,439985635641,491199417821,272243603308,9179385142444,5051729751083,4114416685869,937313065214,4127655391361,4127655391361,26544930000,624461925263,474808399771,9179385142444,697254117869,947837432790,1166690129425,0,80481616464,2217599740000,2217599740000,0,823370791373,132191581438,3141542877800,14792187644,257354754437,17353094158,17129667528,60663433603,0.45171638499161887,2284373757361,75141819491,0.28481669746787447,45537795466,-37769042726,2284373757361,-756449265,2283617308096,-2044520172452,239097135644,-42748982353,3919288485,-102440067463,-38157791391,105207378388,1246188544,0,-398070888,848117656,106055496044,-14070463568,-2466580164,89518452312,14376632821,75141819491,106055496044,76395566067,-870072363,0,0,-37329840142,39329555287,183580704893,-197643910521,-217704055511,79793533996,-10977933273,-25084122847,-11786630487,0,-1973501250,-201795915000,-31488705821,0,-941573057631,737771615402,-59784000000,0,29457899935,-265616248115,63450000000,2150369385801,-1741869450986,0,0,471949934815,4537771700,963717122052,-485519452,967769374300,1.1600494682788849,1.2238738536834717,0.5494291174148206,1.079762169475465,0.9649558067321777,3.6326959133148193,30.914298716443128,47.9825553894043,26.685731887817383,105.58258599366481,7.606931686401367,0.043133005009550064,0.10470105249086188,0.032904733741771566,0.07268063724040985,0.04572660103440285,0.03308635950088501,666442858496.0,98499276790,0.0974025974,1.2832229137420654,0.2352142333984375,0.999661386013031,-2.6079368096399658,2.2238739119685347,4570103599600,296759974,12.4040491848,0.9681300933,0.5614497218,8.2926614735,253.20739343035527,15906.9531108329,12.0671352388
33,AAA,2021,2,5467617108516,2214209755238,11156000000,1918577752695,1131960274006,191713326577,4174692972811,94014542000,2234226484099,431815404971,478552084639,314088690352,9642310081327,4426884790877,3710035034429,716849756448,5215425290450,5215425290450,26544930000,666244197560,454318963753,9642310081327,702975473222,151570190000,1131960274006,0,80481616464,2967599740000,2967599740000,0,614304967906,139624271691,2790701013738,38591219644,275406853401,16747330798,17129077248,181186557642,0.8028239226301114,3269796291844,86326563080,0.2754296475140677,50031313543,-44492122484,3269796291844,-5050435836,3264745856008,-2900720665515,364025190493,-54678764618,3161056598,-184330649064,-51778894990,126429251962,2821164461,0,-12019917023,-9198752562,117230499400,-20006729975,-1226136212,95997633213,9671070133,86326563080,117230499400,79633010142,1908291760,3398132424,0,-15088533770,46419458220,233500858176,204896918583,139241195072,-333463923603,-6815378180,-60756317491,-2598789767,0,-29759909367,144244653423,-198280466896,60000000,290445357631,638090743159,-125855923243,7125000000,24637984105,636222694756,1082328154488,1997941393941,-2612976053148,0,-95860000,467197635281,1247664983460,967769374300,-1224602522,2214209755238,0.7706583309,0.8488060981,0.4283881677281634,1.3643142153145367,1.0780510693,4.1666692293,30.69513800802568,43.3527121447,22.8135943557,96.86144450842569,8.4193117787,0.03918088944154756,0.11150184625339118,0.026442046911901638,0.0687063859,0.0470386208,0.0334563246,714092959035.0,127915646439,0.0923076923,1.4737373253,0.5968164006,1.1686296205,-2.87501785254233,1.8488060981303094,5304560560000,326434496,14.3041395148,1.1141445278,0.55290529,26.140804138,264.45294274291405,14585.1813611543,9.7321723485
34,AAA,2021,3,5461324349888,1439605995924,11156000000,2804651300757,1024271430739,181639622468,4495790870966,97001119400,2167859389674,423764703921,487167006719,295536442376,9957115220854,4659393268030,3801512394659,857880873371,5297721952824,5297721952824,26544930000,642001836089,564346517617,9957115220854,890965927240,633444990000,1024271430739,0,80481616464,3264344960000,3264344960000,0,766558966756,221778116269,2445966609318,37570948202,257445687452,16747330798,17126470178,193680938752,0.7666065202989163,3409264544303,62514754147,-0.20429462868877105,55774446901,-32749759815,3409264544303,-2084430427,3407180113876,-3089423538078,317756575798,-42326671031,8614922080,-198261662585,-46724789099,94832822064,1361529707,0,-2654405570,-1292875863,93539946201,-30249410376,3982163568,67272699393,4757945246,62514754147,93539946201,78753243347,-4140362635,-3398132424,0,-27334532159,34859183964,172279346294,-408163859307,108838407355,238726795067,24202739590,-26536036929,-8221850904,0,-2804615540,98320925626,-388883567943,241818182,-682618785150,197696457750,0,176625000000,19516676853,-677422400308,0,2237713620857,-2430000886314,0,-100000000,-192387265457,-771488740139,2214209755238,-3115019175,1439605995924,0.7510935037,0.879508836,0.4092059585192844,1.3858423745914767,1.1860205783,4.9245319187,31.530064389151658,39.1782853262,22.9325713269,93.64092104225166,9.3163852619,0.02135787416040559,0.09326086827752728,0.01834794523846976,0.0603676065,0.043368733,0.0301688561,680285723454.0,72770124114,0.0852272727,1.4366188461,0.3786929639,1.1671809687,-2.2220048185107584,1.879508835971708,5745247129600,326434496,17.6491313947,1.2137738086,0.5188050522,29.2289547649,191.50780604694427,14500.2305001705,11.881056663
35,AAA,2021,4,5336715803039,1987170712682,436156000000,1810385030365,965573567309,137430492683,4654916125530,44699588400,2100839611952,526347470213,569909270071,325676975271,9991631928569,4533249592064,3260484568906,1272765023158,5458382336505,5458382336505,26544930000,723894567551,646409327235,9991631928569,372650796035,84906400000,965573567309,0,80481616464,3264344960000,3264344960000,0,1175997845832,147812623494,2172872598928,36550676761,287014288216,17995000000,16438046128,278966433205,0.9809409367068366,4201845098822,60517570104,0.04871008908542097,78107573142,-36654735524,4201845098822,-3008748801,4198836350021,-3818147546774,380688803247,-59979045743,7177874375,-253505725452,-58090081859,94399397710,3188946836,0,-778912475,2410034361,96809432071,-50722612194,23788721197,69875541074,9357970970,60517570104,96809432071,81044282228,-1143794525,5222727270,0,-54268578590,40381953881,168046022335,699714129641,56503768864,-272545129225,-28958205206,-37925964104,-69329100802,0,-10090061576,505415459927,-67544808337,6148859433,-306563393250,601792164250,-215370152337,94080000000,68286037257,180828707016,-66000000,2377841858974,-2364989976189,0,-148350075501,-135564192716,550679974227,1439605995924,-3115257469,1987170712682,0.8314740347999999,0.8351349645,0.3848831911062439,1.4278698667109093,1.4148395044,5.9392259934,27.63438688308795,29.9691722399,18.161877542,75.76543666498794,12.1791818966,0.016455272407950465,0.09066531093670656,0.014412938504663877,0.061242978,0.0417635658,0.0312440856,684020714649.0,69092995936,0.0887573964,1.6313396713,0.6057175953,1.327475656,-1.884967793336301,1.830511553165885,5516742982400,326434496,17.5638989659,1.1506420345,0.4197441123,11.4912775942,185.3896289931319,14687.452303074,11.4821216843
36,AAA,2022,1,5562193645295,1549911273413,461156000000,2348160848783,1042196865390,160768657709,4914883371635,13390050000,2056372616664,518130196694,943436624332,295194174127,10477077016930,5103178395965,3838441760839,1264736635126,5373898620965,5373898620965,44744930000,712807348143,558394575559,10477077016930,663295939185,246463950000,1042196865390,0,80481616464,3264344960000,3264344960000,0,1164711621851,193173188077,2408188617527,35530405320,257137750184,17432479452,16438208698,232828224110,0.0,4027853795475,88086043638,0.0,31625143230,-39865290941,4027853795475,-169397008,4027684398467,-3634008629551,393675768916,-50899286147,16318624809,-213685606963,-54852980342,122181663503,1008460580,0,-273750352,734710228,122916373731,-26842454914,414008329,96487927146,8401883508,88086043638,122916373731,77740276559,0,0,0,-28200497873,41344677305,213800829722,-440106633757,-44812029961,349982802317,19540118710,-29521377130,-35822639344,0,-13913833989,19147236568,-70099552131,958181818,-228297600000,73049588400,-455798729452,400000000,12001406524,-667786704841,0,2045526520535,-1831645656136,0,0,213880864399,-434758603874,1988170740182,-3500862895,1549911273413,0.8815968063,0.9496231239,0.3826593617976987,1.4057695915358686,1.487311251,6.9624618936,31.921390520694604,28.2663818173,18.2488809524,78.4366532903946,12.9128659748,0.03106926194580419,0.09774245694767922,0.021870145454178817,0.0557393233,0.0441404746,0.0296939138,712086760376.0,125137181611,0.0826446281,1.4490759511,0.4037865806,1.1775603387,-3.1390008364971185,1.9496231239004307,3949857401600,326434496,13.1155444472,0.7200431839,0.2651187386,5.0853974975,269.84293852938873,16804.5476584864,9.1719735664
37,AAA,2022,2,5808222903667,1020615568519,461156000000,2213600227647,1910442387300,202408720201,5119501983546,0,1993981354776,509061137434,1328019487262,307920744143,10927724887213,5337317566503,3996286768740,1341030797763,5590407320710,5590407320710,44744930000,756325262940,718777866614,10927724887213,294306624209,279288799999,1925460191272,0,80481616464,3264344960000,3264344960000,0,1159642207370,139711640962,2390694768419,34510133879,269073386524,123752479452,15926573228,85387374158,0.0,4578733575653,85425095236,0.0,62151890682,-35891150019,4578733575653,-3873387481,4574860188172,-4231027690855,343832497317,-59187504578,8438343001,-178910187534,-60039573317,116285465571,2149643923,0,-3926631782,-1776987859,114508477712,-23112399121,1811205117,93207283708,7782188472,85425095236,114508477712,77466757647,15017803972,2402271095,0,-41731937957,37562536383,205225908852,176401068731,-871308239634,234240687966,19344545071,-46554809787,-23029627269,0,-4581686339,-310262152409,-60916344516,4288215488,-113708600000,94273800000,-328965788845,0,30094233813,-374934484060,184465690000,2211111508981,-2254117427321,0,-152250000,141307521660,-543889114809,1549911273413,14593409915,1020615568519,0.8425109143,0.9547278508,0.3566790826473728,1.4624065636620445,1.5678036272,7.793464522,32.51294841378408,30.6223573187,19.2573326602,82.39263839268409,11.9193958911,0.0229258889128825,0.07515694101558694,0.018672722601853705,0.0546110244,0.0406841091,0.0286837256,686887597908.0,104882736466,0.1242236025,1.4534049331,0.2553909736,0.9753505546,-2.9222450774209614,1.9547278508187742,3077309692800,382274496,9.2993340199,0.5552997172,0.1898570566,8.82107271,223.4653269570984,14496.6758496387,9.2093800877
38,AAA,2022,3,6138746931264,1353251366894,436156000000,1953273833748,2158635136318,237430594304,5139248523054,20000000000,1932240625546,499800506889,1399487037545,298391234547,11277995454318,4882951646543,3326090788653,1556860857890,6395043807775,6395043807775,44744930000,817221849987,781210013532,11277995454318,330166643975,438869500000,2158635136318,0,80481616464,3822744960000,3822744960000,0,1385773140280,137717980454,2021311451391,33489862437,260202008337,17432479452,15933076028,107195713558,-0.03456980203690681,3291406943915,79866172011,0.2775571639168427,43749317209,-40362653734,3291406943915,-11072289994,3280334653921,-2972146306598,308188347323,-61887618795,16495471816,-140819634222,-58132125521,107593757810,1517118689,0,-4231390245,-2714271556,104879486254,-28624194066,362140033,76617432221,-3248739790,79866172011,104879486254,77044825156,-15017803972,-2402271095,0,-24341529139,41938040098,182100747302,383839543987,-231234709781,-365320565207,14730217293,-30350467860,-1798257475,0,-8552348825,-56585840566,-6390393418,461976155,-194394250000,39813550000,-91470298950,77000000000,14161103970,-160818312243,669755200000,1955219078912,-2082615105317,0,0,542359173595,324955020786,1020615568519,7680777589,1353251366894,0.7494644097000001,0.7635524937,0.30214658157568997,1.6728931369188176,1.5073865881,7.9578630443,32.26700699701471,37.9304146706,19.4697752266,89.66719689421473,9.6228845155,0.033300440078401446,0.09395027637031514,0.024346958599341557,0.055026482,0.0416592688,0.0294222921,721645643183.0,109236587580,0.1404494382,1.8456342058,0.4068594193,1.19663354,-2.7063777396772886,1.7635524936680465,2721794411520,382274496,7.7246025644,0.4848370136,0.1692477644,15.3740466077,208.9236212373425,14685.3474479318,7.7002303032
39,AAA,2022,4,5623485000285,1655456757815,436156000000,1551890327952,1776319126153,203662788365,5157831431634,940160000,2077458744071,497283341861,1494090455165,308638603479,10781316431919,4613713019899,3195249080486,1418463939413,6167603412020,6167603412020,44744930000,717576194474,651740713232,10781316431919,256752902117,176995600000,1846699548793,0,80481616464,3822744960000,3822744960000,0,1242368724012,147950965344,1887821444978,32469590996,270203822136,0,15735626640,86913682992,0.0,3415845425613,-97726483611,0.0,76956511432,-57560677981,3415845425613,-9286091326,3406559334287,-3372303457270,34255877017,-85428295752,16543417620,-129385434583,-74282129130,-161340053396,2648735254,0,-1248408201,1400327053,-159939726343,5919794061,1265826574,-152754105708,-55027622097,-97726483611,-159939726343,78720592438,72903141735,-4669068884,0,-62383783157,61111899455,-14256944756,167848220205,314319448458,99224101800,-2565528178,-63741091449,-55084318179,0,-16900655418,428843232483,-15139349352,280000000,-78365030000,359298770000,-78060000000,-77000000000,27047197404,138061588052,0,1680590002871,-1947195375732,0,0,-266605372861,300299447674,1353251366894,1905943247,1655456757815,0.708544404,0.7493936661,0.3368340350843984,1.6133965191389592,1.4698421537,7.3189604883,28.942635516169663,36.7267125105,17.5479925959,83.21734062256967,9.9382704046,-0.04973102478822909,0.01005585802431644,-0.02868773857169711,0.0262523677,0.0185494147,0.014669233,483535643419.0,-169411686696,0.1086956522,1.7647871237,0.5123926305,1.2065145294,2.9431843515102534,1.7480560457093215,3516925363200,382274496,21.3915905998,0.6371371672,0.2300102703,33.6200149888,-255.64479093839418,14439.5908352071,13.136505422
40,AAA,2023,1,5674658316737,1827056484454,697156000000,1848856141722,1135368241370,166221449191,5227312943630,51940160000,2018003467301,487328076836,1582738207943,301051591601,10901971260367,4670840550735,3265392932493,1405447618242,6231130709632,6231130709632,44744930000,773594528190,660472823778,10901971260367,283889830619,385493358986,1154741772552,0,80481616464,3822744960000,3822744960000,0,1228962193450,145738903079,2166459218015,31449319555,265933929708,0,15734185186,137514792584,-0.1018549581975626,3617596915511,53895480338,-0.38814960790508607,47003239324,-45134977429,3617596915511,-883996058,3616712919453,-3370542435514,246170483939,-56006994655,14564670455,-109390083352,-66043720520,76297595191,3180093849,0,-233757804,2946336045,79243931236,-13692553202,-1754298152,63797079882,9901599544,53895480338,79243931236,78929940763,-51606850211,0,0,-44901416718,47183323669,108848928739,-242087350041,705838019395,-36367958626,-9800532569,-39504358359,-2964523858,0,-14860374203,469101850478,-14647760621,2172727273,-1073505058986,565507300000,-74200000000,0,48327932760,-546344859574,0,1562749667361,-1300227194324,0,0,262522473037,185279463941,1642978052440,-1201031927,1827056484454,0.7421419676,0.749597588,0.3238583110095246,1.630014760292039,1.3560085099,7.419123835,30.66310197275858,46.3612718399,20.0388069677,97.06318078035858,7.8729505364,0.01955827892408402,0.0680647011309461,0.014901785554533666,0.0225218533,0.0119922809,0.0110697662,427606433421.0,70736680067,0.1333333333,1.7378179086,0.5595211732,1.3901206284,-1.5672253337951259,1.7495975880452765,4300588080000,382274496,34.157451534,0.772007215,0.2890477932,7.8117036569,140.98633547868178,14572.4026691386,15.2697090606
